NÚMERO IDENTIFICATIVO DEL CONTRATO,OBJETO,IMPORTE CON IVA,IMPORTE SIN IVA,ADJUDICATARIO,NIF ADJUDICATARIO,DURACIÓN,TIPO,METADATA
CONP/2025/3716,REDACCIÓN ESTUDIO GEOTÉCNICO Y TOPOGRÁFICO,"7.018,00",,AIC TOPOGRAFIA E INGENIERIA SL,B33837444,,Servicios,"[{""column"": ""Año"", ""value"": ""2025""}, {""column"": ""ESTADO"", ""value"": ""ADJUDICADO""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2025/3138,"RETIRADA, TRANSPORTE Y ELIMINACIÓN RESIDUOS OLLONIEGO","2.750,00",,AREA DE GESTIÓN AMBIENTAL SL,B33874512,,Servicios,"[{""column"": ""Año"", ""value"": ""2025""}, {""column"": ""ESTADO"", ""value"": ""ADJUDICADO""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2025/3117,AFILADO CUCHILLOS CPR SANTA TERESA,"348,48",,ASTURPESO SL,B33397308,,Servicios,"[{""column"": ""Año"", ""value"": ""2025""}, {""column"": ""ESTADO"", ""value"": ""ADJUDICADO""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2025/3130,MATERIAL CERRAJERÍA VARIOS CENTROS,"111,73",,ASTURPESO SL,B33397308,,Suministros,"[{""column"": ""Año"", ""value"": ""2025""}, {""column"": ""ESTADO"", ""value"": ""ADJUDICADO""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2025/5584,TERMÓMETROS,"598,95",,ASTURPESO SL,B33397308,,Suministros,"[{""column"": ""Año"", ""value"": ""2025""}, {""column"": ""ESTADO"", ""value"": ""ADJUDICADO""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2025/3926,TRANSPORTE CENTRO DE DÍA CPR LAVIANA,"18.148,79",,AUTOCARES MARIANO SL,B33640376,,Servicios,"[{""column"": ""Año"", ""value"": ""2025""}, {""column"": ""ESTADO"", ""value"": ""ADJUDICADO""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2025/3417,REPUESTOS GRÚAS RESID NOREÑA,"371,41",,AYUDAS AL BIENESTAR SL,B74160219,,Suministros,"[{""column"": ""Año"", ""value"": ""2025""}, {""column"": ""ESTADO"", ""value"": ""ADJUDICADO""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2025/2772,SILLAS BARIÁTRICAS Y SILLAS BAÑO BASCULANTES VARIOS CENTROS,"4.854,30",,AYUDAS AL BIENESTAR SL,B74160219,,Suministros,"[{""column"": ""Año"", ""value"": ""2025""}, {""column"": ""ESTADO"", ""value"": ""ADJUDICADO""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2025/4786,ESPUMAS ALTA DENSIDAD CPR EL NODO Y PALACIO VILLAR,"206,91",,AYUDAS AL BIENESTAR SL,B74160219,,Suministros,"[{""column"": ""Año"", ""value"": ""2025""}, {""column"": ""ESTADO"", ""value"": ""ADJUDICADO""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2025/4328,MATERIAL PAPELERÍA CPR LOS CANAPÉS,"69,59",,CLARIN LIBRERÍA Y PAPELERIA SL,B74016932,,Suministros,"[{""column"": ""Año"", ""value"": ""2025""}, {""column"": ""ESTADO"", ""value"": ""ADJUDICADO""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
