NÚMERO IDENTIFICATIVO DEL CONTRATO,OBJETO,IMPORTE CON IVA,IMPORTE SIN IVA,ADJUDICATARIO,NIF ADJUDICATARIO,DURACIÓN,TIPO,METADATA
,"CSS RPARACIÓN FILTRACIONES EN CUBIERTA 
POLIDEPORTIVO EN EL IES JERÓNIMO GONZÁLEZ, 
LANGREO","931,70 €",,"ALFREDO RODRÍGUEZ 
CANTALAPIEDRA",,2 MESES,,
,"SERVICIO ATDO Y CSS OBRAS REFORMA 
IMPLANTACIÓN DOS UNIDADES PRIMER CICLO EI (0-3) 
CP PABLO IGLESIAS, RIBERA DE ARRIBA","4.235,00 €",,ÁLVARO FERNÁNDEZ GARCÍA,,4 MESES,,
,"PROYECTO BÁSICO Y EJECUCIÓN Y ESTUDIO 
SEGURIDAD Y SALUD PARA SUSTITUCIÓN Y 
REPARACIÓN ESTRUCTURAL EN CEPA DE GIJON","11.132,00 €",,CADESA,,2 MESES,,
,"SERVICIO ATDO Y CSS OBRAS REFORMA 
IMPLANTACÍON TRES UNIDS PRIMER CICLO EI (0-3 
AÑOS) EN CP ASTURIAS, GIJON","5.953,20 €",,CARLOS DAVID TRANCÓN MARTÍNEZ,,4 MESES,,
,"CSS Y ATDE DURANTE OBRAS RESTAURACIÓN DE 
FACHADAS DEL CIFP DE HOSTELERÍA Y TURISMO DE 
GIJÓN","7.238,22 €",,CARLOS DAVID TRANCÓN MARTÍNEZ,,6 MESES,,
,"ASISTENCIA TECNICA Y DIRECCIÓN OBRA Y CSS OBRAS 
REFORMA IMPLANTACIÓN DOS UNIDADES PRIMER 
CICLO EI (0-3) CP SAN LAZARO, ESCUELAS BLANCAS, 
OVIEDO","7.338,89 €",,CARLOS DAVID TRANCÓN MARTÍNEZ,,4 MESES,,
,"ASISTENCIA TÉCNICA A LA DIRECCION DE EJECUCION Y 
COORDINACION DE SEGURIDAD Y SALUD DURANTE EL 
DESARROLLO DE LAS OBRAS DE INTERVENCION 
PARCIAL EN LA CUBIERTA DEL CP MALIAYO, 
VILLAVICIOSA","6,947,42",,CARLOS DAVID TRANCÓN MARTÍNEZ,,3 MESES,,
,"SERVICIO ATDO Y CSS OBRAS REALIZACIÓN 
ACTUACIONES INTERIORES CEE LATORES, OVIEDO","1.197,90 €",,CELESTINO PABLO ÁLVAREZ GARCÍA,,"1,5 MESES",,
,Suministro de artículos de menaje,"8.684,96 €",,Clarin librería y papeleria SL B74016932,,25/11/2024-03/12/2024,,
,Suministro de colchones y lencería,"10.286,85 €",,Clarin librería y papeleria SL B74016932,,25/11/2024-03/12/2024,,
