NÚMERO IDENTIFICATIVO DEL CONTRATO,OBJETO,IMPORTE CON IVA,IMPORTE SIN IVA,ADJUDICATARIO,NIF ADJUDICATARIO,DURACIÓN,TIPO,METADATA
CONP/2024/3356,Suministro de plantas para banco de germoplasma de manzano,"8.574,72 €",,ADELA FERNANDEZ RODRIGUEZ,,8 meses,Suministro,
CONP/2024/5967,Esquileo de ovejas y carneros del SERIDA,"1.297,44 €",,ADRIANO BORRAS GARGALLO,,10 días,Servicio,
CONP/2024/5296,Servicio de reparaciones generales de la Maquinaria Agrícola del SERIDA,"5.287,70 €",,"AGRICOLA ADOLFO, S.L.",,12 meses,Servicio,
CONP/2024/3352,Suministro encintadora suspendida,"15.336,75 €",,"AGRICOLA ADOLFO, S.L.",,21 días,Suministro,
2024001240,Suministro de 5 x malla negra de suelo 130 g/m2 en rollo de 1x100m para acolchado,"434,50 €",,"AGRICOLA CUELI, S.L.",,1 día,Suministro,
2024001118,Suministro de insecticida ecológico a base piretrinas + caja trampas,"216,37 €",,"AGRICOLA CUELI, S.L.",,1 día,Suministro,
2024001117,Suministro de rollo de 2x100m de malla sombreo 50% y 4 rollos de rafia,"276,67 €",,"AGRICOLA CUELI, S.L.",,1 día,Suministro,
2024001094,"Suministro de sulfato de potasa, horivver amarillo","88,11 €",,"AGRICOLA CUELI, S.L.",,1 día,Suministro,
2024000956,Suministro de 1 palet de turba,"462,83 €",,"AGRICOLA CUELI, S.L.",,1 día,Suministro,
2024000955,Suministro de turba 70L (72 ud) y etiquetas,"733,99 €",,"AGRICOLA CUELI, S.L.",,1 día,Suministro,
2024000924,"Suministro de equipo tensiómetro irrometer, tensiómetro irrometer 30 cm","1.115,62 €",,"AGRICOLA CUELI, S.L.",,1 día,Suministro,
2024000844,Suministro de 3 sacos de 25 Kg de Patenkali y 6 sacos de 25Kg de agriorgan,"173,42 €",,"AGRICOLA CUELI, S.L.",,1 día,Suministro,
2024000842,Suministro de 110 contenedores de 7 litros para cultivo de plantas,"103,82 €",,"AGRICOLA CUELI, S.L.",,1 día,Suministro,
2024000696,Suministro de 3 sacos de turba para realizar ensayos de patogenicidad,"29,63 €",,"AGRICOLA CUELI, S.L.",,1 día,Suministro,
2024000639,Suministro de bascote plus 3 meses y 8 bandejas negras de plástico (54x39x9),"199,06 €",,"AGRICOLA CUELI, S.L.",,1 día,Suministro,
2024000601,"Suministro de fosfato monoamonico, sulfato de magnesio, nitrato calcico, nitrato potásico","140,25 €",,"AGRICOLA CUELI, S.L.",,1 día,Suministro,
2024000600,Suministro de ácido fosfórico,"98,45 €",,"AGRICOLA CUELI, S.L.",,1 día,Suministro,
2024000974,Suministro maceta rosal 4L G2 negro,"1.023,42 €",,"AGRICULTURA VERDE, S.A.",,1 día,Suministro,
2024000929,Suministro de ácido fosforico 52%,"64,35 €",,"AGRICULTURA VERDE, S.A.",,1 día,Suministro,
2024000748,Suministro motoazada para Grado,"1.120,00 €",,AGROJARDÍN TAMARGO SL,,1 día,Suministro,
CONP/2024/5669,Suministro de material de limpieza e higenización del equipo de ordeño y tanque de leche,"5.989,50 €",,AGROLAVAL S.L.,,6 meses,Suministro,
2024001185,Servicios veterinarios para los rebaños de leche y carne,"54,99 €",,ALAVA INGENIEROS S.A,,12 meses,Servicio,
CONP/2024/3214,Servicios veterinarios para los rebaños de leche y carne,"8.954,00 €",,"ALBENOR SERV. VETERINARIOS, SL",,12 meses,Servicio,
CONP/2024/1705,Suministro de Taburetes y Sillas,"4.208,32 €",,"ALEA GESTIÓN Y REPRESENTACIONES, 
S.L.",,1 mes,Suministro,
2024001141,Suministro de 2 tijeras felco y 2 muelles felco,"116,47 €",,"ALEJANDRO LÓPEZ FERNÁNDEZ 
(VIVEROS CANDAMO)",,1 día,Suministro,
2024001132,"Suministro de pasta cicatrizante 250g, bioradis gel, green marine eco, phylon k y 20kg de semilla","332,18 €",,"ALEJANDRO LÓPEZ FERNÁNDEZ 
(VIVEROS CANDAMO)",,1 día,Suministro,
2024000618,"Suministro de navaja injertar, piedra afilar kamikaze, organihum seplus, pasta cicatrizante, habitat 
sellaplus, piedra de aﬁlar 
PID2021-126139OR-I00 1.a Fungibles uso general","131,46 €",,"ALEJANDRO LÓPEZ FERNÁNDEZ 
(VIVEROS CANDAMO)",,1 día,Suministro,
2024001033,Suministro collarines de polietileno y terminal de riego macho,"93,53 €",,"ALFOCASA ASTURIAS, S.L.",,1 día,Suministro,
2024000796,"Suministro de tapón final J-78 32, tapón polietileno RM 1/2, collarín polietileno 32, terminal riego x-10 
16- 1/2 macho, codo J-64 32-32, válvula riego x-35 16-16 y rollo gaﬂón 
DEMOSTRACION AGROFORESTAL","56,05 €",,"ALFOCASA ASTURIAS, S.L.",,1 día,Suministro,
2024001276,Suministro de carne con descenso de PH,"1.065,53 €",,ALIMERKA S.A.,,1 día,Suministro,
