NÚMERO IDENTIFICATIVO DEL CONTRATO,OBJETO,IMPORTE CON IVA,IMPORTE SIN IVA,ADJUDICATARIO,NIF ADJUDICATARIO,DURACIÓN,TIPO,METADATA
CONP/2024/1701,"Contrato de Suministro de libros impresos de 
contratación para SGT","1.120,21 €",,CLARIN LIBRERÍA Y PAPELERIA SL,B74016932,,Suministros,"[{""column"": ""Año"", ""value"": ""2024""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2024/2560,"Contrato de Suministro de nuevos manuales de 
derecho para SGT","459,96 €",,CLARIN LIBRERÍA Y PAPELERIA SL,B74016932,,Suministros,"[{""column"": ""Año"", ""value"": ""2024""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2024/3931,Sobres para la SGT,"312,18 €",,IMPRIMIMOS SL,B74026097,,Suministros,"[{""column"": ""Año"", ""value"": ""2024""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
DECO/2024/10995,"Accesos a la revista AMF y programa formativo 
Actualización en Medicina de Familia: 
Formación continuada al día.","70.000,00 €",,"Sociedad Española de Medicina 
de Familia y Comunitaria",G78829579,,Servicios,"[{""column"": ""Año"", ""value"": ""2024""}, {""column"": ""PYME"", ""value"": ""NO""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Restringido""}]"
CONP/2024/3490,"Suministro de reactivos y material fungible para 
análisis de contaminantes del procesado en la 
Sección de Química","3.179,08 €",,SCHARLAB SL,B63048540,,Suministros,"[{""column"": ""Año"", ""value"": ""2024""}, {""column"": ""PYME"", ""value"": ""NO""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2024/3130,Suministro de patrones,"1.898,28 €",,VIDRA FOC SA,A08677841,,Suministros,"[{""column"": ""Año"", ""value"": ""2024""}, {""column"": ""PYME"", ""value"": ""NO""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2024/3697,"Suministro de reactivos, patrones y material 
fungible para uso en la Sección de Análisis 
Ambiental y Garantía de Calidad","842,10 €",,"COMERCIAL SEVILLANA DE 
LABORATORIOS SL",B41046665,,Suministros,"[{""column"": ""Año"", ""value"": ""2024""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2024/5099,Suministro de columna de cromatografía,"1.167,59 €",,"REPRESENTACIONES 
EDUARDO MUÑIZ, S. L, (REM 
S.L.)",B33506247,,Suministros,"[{""column"": ""Año"", ""value"": ""2024""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2024/5103,"Suministro de suplemento selectivo para uso 
microbiológico","158,51 €",,VIDRA FOC SA,A08677841,,Suministros,"[{""column"": ""Año"", ""value"": ""2024""}, {""column"": ""PYME"", ""value"": ""NO""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2024/3130,"Suministro de patrones para el Laboratorio de 
Salud Pública","1.898,28 €",,VIDRA FOC SA,A08677842,,Suministros,"[{""column"": ""Año"", ""value"": ""2024""}, {""column"": ""PYME"", ""value"": ""NO""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2024/3490,"Suministro de reactivos y material fungible para 
análisis de contaminantes 
del procesado en la Sección de Química del 
Laboratorio de Salud Pública","3.179,08 €",,SCHARLAB SL,B63048540,,Suministros,"[{""column"": ""Año"", ""value"": ""2024""}, {""column"": ""PYME"", ""value"": ""NO""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2024/3697,"Suministro de reactivos, patrones y material 
fungible para uso en la Sección de Análisis 
Ambiental y Garantía de Calidad del Laboratorio 
de Salud Pública","842,10 €",,"COMERCIAL SEVILLANA DE 
LABORATORIOS SL",B4104666-5,,Suministros,"[{""column"": ""Año"", ""value"": ""2024""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2024/3123,"Suministro de reactivos y material para la 
determinación de amonio y de sulfitos para 
realizar dichos ensayos en el equipo 
multiparamétrico Y15 de BioSystems en el LSP","881,94 €",,EQUILABO SCIENTIFIC S.L.,B73947483,,Suministros,"[{""column"": ""Año"", ""value"": ""2024""}, {""column"": ""PYME"", ""value"": ""NO""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2024/4085,"Suministro de material fungible para los 
ensayos de cromatografía en el LSP","5.850,65 €",,PROQUINORTE SA,A4820245-1,,Suministros,"[{""column"": ""Año"", ""value"": ""2024""}, {""column"": ""PYME"", ""value"": ""NO""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2024/4040,"Suministro de gases de laboratorio para su uso en la 
Sección de Química del Laboratorio de Salud Pública","14.990,69 €",,AIR LIQUIDE ESPAÑA SA,A2801681-4,,Suministros,"[{""column"": ""Año"", ""value"": ""2024""}, {""column"": ""PYME"", ""value"": ""NO""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/224/5099,"Suministro de columna de cromatografía para el 
Laboratorio de Salud Pública","1.167,59 €",,REM S.L,B-33506247,,Suministros,"[{""column"": ""Año"", ""value"": ""2024""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2024/5103,"Suministro de suplemento selectivo para uso 
microbiológico para el Laboratorio de Salud 
Pública","158,51 €",,"VIDRAFOC, S.A.",A-08677841,,Suministros,"[{""column"": ""Año"", ""value"": ""2024""}, {""column"": ""PYME"", ""value"": ""NO""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2024/5682,"suministro de patrones de compuestos 
orgánicos volátiles para el Laboratorio de Salud 
Pública","387,20 €",,PROQUINORTE,A48202451,,Suministros,"[{""column"": ""Año"", ""value"": ""2024""}, {""column"": ""PYME"", ""value"": ""NO""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2024/4551,"Servicios de mantenimiento preventivo y 
correctivo de un equipo analizador de flujo 
continuo segmentado modelo “Futura 1 CH” de 
la marca AMS Alliance","4.660,92 €",,"METROHM HISPANIA, SL",B88334131,,Servicios,"[{""column"": ""Año"", ""value"": ""2024""}, {""column"": ""PYME"", ""value"": ""NO""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2024/4693,"Servicios de mantenimiento preventivo de un 
equipo analizador de carbono orgánico total 
modelo TOC-VCPH de la marca SHIMAZDU","1.668,66 €",,IZASA SCIENTIFIC S.L.U.,B66350281,,Servicios,"[{""column"": ""Año"", ""value"": ""2024""}, {""column"": ""PYME"", ""value"": ""NO""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2024/4860,"Servicios de mantenimiento preventivo y 
correctivo de las instalaciones del Laboratorio 
de Salud Pública del Principado de Asturias","16.984,33 €",,EULEN SA.,A28517308,,Servicios,"[{""column"": ""Año"", ""value"": ""2024""}, {""column"": ""PYME"", ""value"": ""NO""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2024/4787,"Servicios de mantenimiento preventivo de un 
espectrofotómetro visible ultravioleta modelo 
Lambda 25 de la marca PERKIN ELMER para el 
Laboratorio de Salud Pública","3.133,30 €",,"PERKINELMER SCIENTIFIC 
SPAIN SLU",B7269543-0,,Servicios,"[{""column"": ""Año"", ""value"": ""2024""}, {""column"": ""PYME"", ""value"": ""NO""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2024/4812,"Servicios de mantenimiento preventivo de dos 
equipos de cromatografía iónica ICS 2100 y 
1100 THERMO DIONEX para el Laboratorio de 
Salud Pública","7.647,20 €",,"THERMO FISHER 
SCIENTIFIC,S.L.",B2895417-0,,Servicios,"[{""column"": ""Año"", ""value"": ""2024""}, {""column"": ""PYME"", ""value"": ""NO""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2024/2676,"Suministro de una sonda de temperaturacalibrada para 
su uso en la Sección de Análisis Ambiental y Garantía 
de Calidad del Laboratorio de Salud Pública","255,79 €",,"ISCAL - Instrumentación y Servicios de Calibración, S.L.",,,Suministros,"[{""column"": ""Año"", ""value"": ""2024""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2024/3485,"Suministro, instalación y puesta en 
funcionamiento de un analizador automático 
multiparamétrico de alimentos para el 
Laboratorio de Salud Pública","15.125,00 €",,EQUILABO SCIENTIFIC SL,B7394748-3,,Suministros,"[{""column"": ""Año"", ""value"": ""2024""}, {""column"": ""PYME"", ""value"": ""NO""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2024/2681,"Servicios de ejercicios de intercomparación para 
análisis químico de aguas y de contaminantes 
en alimentos, para el Laboratorio de Salud 
Pública","2.941,51 €",,AMBIFOOD LDA,B09797580,,Servicios,"[{""column"": ""Año"", ""value"": ""2024""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2024/3135,"Servicios de ejercicios de intercomparación para 
análisis de contaminantes, alérgenos y 
composición nutricional en alimentos, para el 
Laboratorio de Salud Pública","1.218,47 €",,"GABINETE DE SERVICIOS 
PARA LA CALIDAD S.L.U.",B80858103,,Servicios,"[{""column"": ""Año"", ""value"": ""2024""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2024/3256,"Contratación de soporte técnico para la II 
Jornada de la Asistencia Sanitaria del 
Principado de Asturias del próximo 3 de mayo 
de 2024 - Centro Municipal Integrado Pumarín 
Gijón Sur","803,44 €",,Ricardo Fernández Suárez,***1275**,,Servicios,"[{""column"": ""Año"", ""value"": ""2024""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
