NÚMERO IDENTIFICATIVO DEL CONTRATO,OBJETO,IMPORTE CON IVA,IMPORTE SIN IVA,ADJUDICATARIO,NIF ADJUDICATARIO,DURACIÓN,TIPO,METADATA
CONP/2023/10896,Porteria Marques de Teverga,"2.603,91",,"SBC OUTSOURCING, S.L.",B85157337,,ECONOMICO ADMINISTRATIVO,
CONP/2023/11393,Instalación y suministro de terminal de control horario,"1.681,90",,"ZP INFORMÁTICA, S.L.",B33328261,,ECONOMICO ADMINISTRATIVO,
CONP/2023/11632,"INSPECCIÓN REGLAMENTARIA DE INSTALACIONES ELÉCTRICAS DE 
BAJA TENSIÓN, SEGÚN RD 842/2002 DE 2 DE AGOSTO Y SUS 
INSTRUCCIONES TÉCNICAS COMPLEMENTARIAS EN LOS EDIFICIOS E 
INSTALACIONES DEPENDIENTES DEL SEPEPA","5.892,70",,TÜV SÜD ATISAE S.A.U,A28161396,,ECONOMICO ADMINISTRATIVO,
CONP/2023/12006,Traslado de mobiliario y enseres dentro de la propia oficina,"3.799,40",,MUDANZAS GENO,B33415399,,ECONOMICO ADMINISTRATIVO,
CONP/2023/12986,"Servicio de ingenieria para redaccion de proyecto tecnico de 
instalacion de clima y ventilacion en oficina de empleo de Grado","2.178,00",,"ADIABATICA, S.L",B33946203,,ECONOMICO ADMINISTRATIVO,
CONP/2023/11767,"Suministro e instalacion de vinilos en carpinterias exteriores y puertas 
de acceso y senalización de oficinas","1.542,69",,ROTULA 2.008 S.L,B74232208,,ECONOMICO ADMINISTRATIVO,
CONP/2023/12213,SUMINISTRO DE MATERIAL DIVERSO DE FERRETERÍA,"5.445,00",,FERRETERÍA LA UNIÓN ASTURIANA,B33594771,,ECONOMICO ADMINISTRATIVO,
CONP/2023/12815,Suministro de 500 tarjetas de visita,"49,61",,IMPRENTA NOVAL,B33440595,,ECONOMICO ADMINISTRATIVO,
DECO/2023/22063,Suministro material de oficina,"184,36",,VICTOR MANUEL NÚÑEZ FERNÁNDEZ,***2517**,,ECONOMICO ADMINISTRATIVO,
CONP/2023/14291,"Servicio de reparacion de la instalacion de climatizacion de la oficina 
de Gerencia, ubicada en la calle Marques de Teverga, nº 16 de Oviedo","2.017,00",,"SERVICIOS INTEGRALES DE GESTION Y 
MANTENIMIENTO, S.A. (MANTOTAL)",A74257437,,ECONOMICO ADMINISTRATIVO,
CONP/2023/14411,"Sustitucion de luminarias en falso techo de la zona de Prestaciones 
Oficina de Empleo II C/General Elorza, nº 27 de Oviedo","3.037,10",,"VOLTAJE NORTE, S.L",B74072893,,ECONOMICO ADMINISTRATIVO,
CONP/2023/14743,Reparación de la puerta automática de la oficina de empleo de Luarca,"1.567,76",,"KONE ELEVADORES, S.A.",A28791069,,ECONOMICO ADMINISTRATIVO,
DECO/2023/33926,"Suministro del diario El Comercio con destino al Servicio Publico de 
Empleo del Principado de Asturias","421,68",,"EL COMERCIO, S.A.",A33600529,,ECONOMICO ADMINISTRATIVO,
DECO/2023/33929,"Suministro del diario La Nueva España con destino al Servicio Publico 
de Empleo del Principado de Asturias","376,50",,"URSIAL, S.L.",B33365248,,ECONOMICO ADMINISTRATIVO,
DECO/2021/17602,"Contratación de pólizas de seguro para la cobertura de riesgos 
derivados del uso y circulación de vehículos a motor, con destino a la 
Administración del Principado de Asturias y sus organismos 
autónomos, así como las entidades públicas y entes públicos 
adheridos","1.114,36",,"ZURICH INSURANCE PLC, SUCURSAL EN 
ESPAÑA",W0072130H,,ECONOMICO ADMINISTRATIVO,
CONP/2023/9978,Suministro Software informático,"1.089,00",,"CYPE INGENIEROS, S.L.",A03122173,,"GESTIÓN DE CENTROS PROPIOS Y 
PROGRAMAS DE EMPLEO-FORMACIÓN",
DECO/2023/27724,Material de oficina no inventariable,"1.359,25",,COMERCIAL MANUEL URONES S.L.,B33298738,,"GESTIÓN DE CENTROS PROPIOS Y 
PROGRAMAS DE EMPLEO-FORMACIÓN",
CONP/2023/11405,Reparación de maquinaria LOTE 1,"865,15",,"LAVIADA E HIJOS, S.L.",B33382847,,"GESTIÓN DE CENTROS PROPIOS Y 
PROGRAMAS DE EMPLEO-FORMACIÓN",
CONP/2023/11405,Reparación de maquinaria LOTE 2,"435,60",,MARIANO LOPEZ VEGA,***9188**,,"GESTIÓN DE CENTROS PROPIOS Y 
PROGRAMAS DE EMPLEO-FORMACIÓN",
CONP/2023/11405,Reparación de maquinaria LOTE 3,"1.743,41",,"ATEMA, S.L.",B33043969,,"GESTIÓN DE CENTROS PROPIOS Y 
PROGRAMAS DE EMPLEO-FORMACIÓN",
CONP/2023/11405,Reparación de maquinaria LOTE 4,"1.679,48",,"MALUPAIN IBÉRICA, S.L.",B12975868,,"GESTIÓN DE CENTROS PROPIOS Y 
PROGRAMAS DE EMPLEO-FORMACIÓN",
CONP/2023/11874,Suministro e instalación de material eléctrico,"2.380,83",,"ERGÓN ELECTRICIDAD, S.L.",B74060609,,"GESTIÓN DE CENTROS PROPIOS Y 
PROGRAMAS DE EMPLEO-FORMACIÓN",
CONP/2023/12657,Sustitución reguladora gas,"1.561,87",,"VEOLIA SERVICIOS NORTE, S.A.U.",A15208408,,"GESTIÓN DE CENTROS PROPIOS Y 
PROGRAMAS DE EMPLEO-FORMACIÓN",
CONP/2023/12874,Informe presión acometida agua,"620,76",,"AGUAS DE AVILÉS, S.L.",B74271339,,"GESTIÓN DE CENTROS PROPIOS Y 
PROGRAMAS DE EMPLEO-FORMACIÓN",
CONP/2023/14522,Reparación bomba gasoleo,"2.624,05",,"VEOLIA SERVICIOS NORTE, S.A.U.",A15208408,,"GESTIÓN DE CENTROS PROPIOS Y 
PROGRAMAS DE EMPLEO-FORMACIÓN",
CONP/2023/11854,Servicio de suscripción Adobe Creative Cloud,"1.123,22",,"SIVSA Soluciones Informáticas, SAU",A36646685,,OBSERVATORIO DE LAS OCUPACIONES,
CONP/2023/13259,"Servicio de mantenimiento y alojamiento de la aplicación móvil del
Servicio Público de Empleo","5.983,45",,"VITESIA MOBILE SOLUTION, SL",B52501392,,OBSERVATORIO DE LAS OCUPACIONES,
CONP/2023/5298,"Análisis de la inserción laboral de las personas egresadas de la
Universidad de Oviedo","17.545,00",,Fundación Universidad de Oviedo,G33532912,,OBSERVATORIO DE LAS OCUPACIONES,
SIL 23/78 CONP/2023/12457,Destructora papel,"363,00",,SUMINISTROS INTEGRALES GRANDA XXI SLL,B74328196,,INTERMEDIACIÓN LABORAL,
SIL 23/79,Tóner,"42,96",,COMERCIAL HIDALGO ALONSO SL,B33114695,,INTERMEDIACIÓN LABORAL,
SIL 23/80 CONP/2023/14396,Tóner,"117,85",,"COMERCIAL MANUEL URONES, S.L.",B33298738,,INTERMEDIACIÓN LABORAL,
SIL 23/81 CONP/2023/14415,Pizarra,"144,81",,SUMINISTROS INTEGRALES GRANDA XXI SLL,B74328196,,INTERMEDIACIÓN LABORAL,
SIL 23/82,Papel,"395,67",,SUMINISTROS INTEGRALES GRANDA XXI SLL,B74328196,,INTERMEDIACIÓN LABORAL,
SIL 23/86 CONP/2023/14418,Tóner,"891,92",,COMERCIAL HIDALGO ALONSO SL,B33114695,,INTERMEDIACIÓN LABORAL,
SIL 23/87 CONP/2023/14242,Alquiler y mantenimiento dos impresoras,"91,73",,"SISTEMAS DE OFICINAS DE ASTURIAS 1 SL 
(SOAS)",B33027608,,INTERMEDIACIÓN LABORAL,
SIL 23/88 CONP/2023/14467,Tóner,"494,29",,"CLARIN LIBRERIA Y PAPELERIA, S.L.",B74016932,,INTERMEDIACIÓN LABORAL,
SIL 23/89,Papel,"205,10",,SUMINISTROS INTEGRALES GRANDA XXI SLL,B74328196,,INTERMEDIACIÓN LABORAL,
SIL 23/90,Papel,"197,84",,SUMINISTROS INTEGRALES GRANDA XXI SLL,B74328196,,INTERMEDIACIÓN LABORAL,
