NÚMERO IDENTIFICATIVO DEL CONTRATO,OBJETO,IMPORTE CON IVA,IMPORTE SIN IVA,ADJUDICATARIO,NIF ADJUDICATARIO,DURACIÓN,TIPO,METADATA
CONP/2024/5321,"Veinte posavasos serigrafiados con el logotipo de 
Presidenica del Principado de Asturias","157,30 €","130,00 €",Área de Impresión SL,B74123175,1 MES,Suministro,"[{""column"": ""Dirección General"", ""value"": ""PRESIDENCIA""}, {""column"": ""Fecha de adjudicación"", ""value"": ""10/06/2024""}]"
CONP/2024/3097,"Diez ejemplares del libro ""La Universidad Laboral de 
Gijón: su diseño y sus interiores""","450,00 €","432,69 €","Asociación de Antiguos Alumnos 
de la Universidad Laboral de 
Gijón",G33875782,1 MES,Suministro,"[{""column"": ""Dirección General"", ""value"": ""PRESIDENCIA""}, {""column"": ""Fecha de adjudicación"", ""value"": ""16/04/2024""}]"
CONP/2024/5551,"Suscripción a la edición impresa de ""La Razón""","1.191,67 €","1.145,84 €","Audiovisual Española SA 2000 
SA",A82031329,11 MESES,Suministro,"[{""column"": ""Dirección General"", ""value"": ""PRESIDENCIA""}, {""column"": ""Fecha de adjudicación"", ""value"": ""18/06/2024""}]"
CONP/2024/5338,"Suministro de un conjunto de seis libros relativos al 
protocolo y la organización de actos.","128,36 €","123,42 €",Cervantes Bookshop SL,B74121567,1 DÍA,Suministro,"[{""column"": ""Dirección General"", ""value"": ""PRESIDENCIA""}, {""column"": ""Fecha de adjudicación"", ""value"": ""14/06/2024""}]"
CONP/2024/5143,"Inserción de página a color en la contraportada del 
suplemento especial que publicará El Comercio el 15 
de junio con motivo de la XXI edición de los Premios 
La Voz de Avilés.","2.081,20 €","1.720,00 €",Comercializadora de Medios SL,B33913120,1 DÍA,Servicio,"[{""column"": ""Dirección General"", ""value"": ""PRESIDENCIA""}, {""column"": ""Fecha de adjudicación"", ""value"": ""29/05/2024""}]"
CONP/2024/5597,"Suscripción a la edición impresa del ""ABC""","1.430,00 €","1.430,00 €","Diario ABC, SL",B82824191,11 MESES,Suministro,"[{""column"": ""Dirección General"", ""value"": ""PRESIDENCIA""}, {""column"": ""Fecha de adjudicación"", ""value"": ""21/06/2024""}]"
CONP/2024/5022,"Suscripción a la edición digital del ""ABC""","329,97 €","317,28 €","Diario ABC, SL",B82824194,1 AÑO,Suministro,"[{""column"": ""Dirección General"", ""value"": ""PRESIDENCIA""}, {""column"": ""Fecha de adjudicación"", ""value"": ""10/06/2024""}]"
CONP/2024108,"Suministro de la Edición Impresa del diario Cinco 
Días","390,00 €","390,00 €",Ediciones El Pais SLU,B85635910,11 MESES,Suministro,"[{""column"": ""Dirección General"", ""value"": ""PRESIDENCIA""}, {""column"": ""Fecha de adjudicación"", ""value"": ""04/06/2024""}]"
CONP/2024/4636,"Difusión publicitaria de información de interés
 público en las publicaciones especiales impresas en 
formato revista que editará el diario digital La Voz de 
Asturias a lo largo del año y que distribuirá 
gratuitamente a pie de calle","15.000,37 €","12.397,00 €","Ediciones Periodicas del Noroeste 
SLU",B52512464,7 MESES,Servicio,"[{""column"": ""Dirección General"", ""value"": ""PRESIDENCIA""}, {""column"": ""Fecha de adjudicación"", ""value"": ""15/05/2024""}]"
CONP/2024/5299,Difusión Red Les Escuelines,"18.147,58 €","14.998,00 €",Editorial Prensa Asturiana SAU,A33052283,6 MESES,Servicio,"[{""column"": ""Dirección General"", ""value"": ""PRESIDENCIA""}, {""column"": ""Fecha de adjudicación"", ""value"": ""03/06/2024""}]"
