NÚMERO IDENTIFICATIVO DEL CONTRATO,OBJETO,IMPORTE CON IVA,IMPORTE SIN IVA,ADJUDICATARIO,NIF ADJUDICATARIO,DURACIÓN,TIPO,METADATA
"1.443,29 € CONP/2023/10882","Servicios de Mantenimiento y Conservación de dos 
aparatos elevadores (ascensor y ascensor-
montacargas) instalados en el Laboratorio de Salud 
Pública",,,A EMBARBA S.A.,A29018637,,Servicios,"[{""column"": ""Año"", ""value"": ""2023""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
"4.000,00 € CONP/2023/9127","APOYO TÉCNICO PARA LA DINAMIZACIÓN 
durante la celebración de la ""IV JORNADA DE 
ACTUALIZACIÓN EN CÁNCER Y PATOLOGÍA 
ORALES PARA LA ATENCIÓN PRIMARIA EN 
ASTURIAS""",,,ASOCIACIÓN YE TOO PONESE,G74108523,,Servicios,"[{""column"": ""Año"", ""value"": ""2023""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
"7.550,40 € CONP/2023/9659","Contrato de estacionamiento de 8 vehículos oficiales 
adscritos a la Unidad Territorial de Área Sanitaria 
(UTA) IV",,,CAMPA FERNÁNDEZ VIGIL S.L.,B33222795,,Servicios,"[{""column"": ""Año"", ""value"": ""2023""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
"524,70 € CONP/2023/9085","Catering para la celebración de la ""IV JORNADA DE 
ACTUALIZACIÓN EN CÁNCER Y PATOLOGÍA 
ORALES PARA LA ATENCIÓN PRIMARIA EN 
ASTURIAS""",,,CATERING MALENA SL,B74290321,,Servicios,"[{""column"": ""Año"", ""value"": ""2023""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
"5.495,00 € DECO/2023/23951",Acceso a CheckTheMeds. 20 licencias,,,CheckTheMeds Technology S.L.,B04799813,,Servicios,"[{""column"": ""Año"", ""value"": ""2023""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Restringido""}]"
"322,27 € CONP/2023/9661",Discos duros externos,,,"Comercial Manuel Urones, S.L.",B33298738,,Suministros,"[{""column"": ""Año"", ""value"": ""2023""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
"27.980,04 € DECO/2023/25082",Licencia acceso módulos A17 y B17,,,"CSI, Compact Software International, 
S.A.",A58579764,,Servicios,"[{""column"": ""Año"", ""value"": ""2023""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Restringido""}]"
"11.934,00 € DECO/2023/23714",Acceso a la plataforma ENFERTECA,,,Difusión Avances de Enfermería S.L.,B96695853,,Servicios,"[{""column"": ""Año"", ""value"": ""2023""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Restringido""}]"
"46.248,80 € DECO/2023/26877","Acceso a HEALTH SOLUTION-DYNAMIC HEALTH 
CDS + SKILLS Y ACCESS MEDICINA",,,EBSCO Information Services S.L.U.,B85765766,,Servicios,"[{""column"": ""Año"", ""value"": ""2023""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Restringido""}]"
"3.400,00 € DECO/2023/14141","Acceso a la Base de datos de revistas electrónicas 
de la FUNDACIÓN INDEX",,,Fundación INDEX,G18450478,,Servicios,"[{""column"": ""Año"", ""value"": ""2023""}, {""column"": ""PYME"", ""value"": ""NO""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Restringido""}]"
"18.084,66 € CONP/2023/9460","Contrato de servicio de limpieza de las Unidades 
Territoriales de Área Sanitaria (UTA) I, II, IV y VIII",,,GARISA PLUS S.L.,B74454778,,Servicios,"[{""column"": ""Año"", ""value"": ""2023""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
"152,22 € CONP/2023/9702","ASEGURAMIENTO DE RESPONSABILIDAD CIVIL 
durante la celebración de la ""IV JORNADA DE 
ACTUALIZACIÓN EN CÁNCER Y PATOLOGÍA 
ORALES PARA LA ATENCIÓN PRIMARIA EN 
ASTURIAS""",,,"GENERALI ESPAÑA S.A., de 
Seguros y Reaseguros",A28007268,,Servicios,"[{""column"": ""Año"", ""value"": ""2023""}, {""column"": ""PYME"", ""value"": ""NO""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
"5.445,00 € CONP/2023/8432","Impresión de 40.000 ejemplares del folleto 
informativo para mujeres de nueva incorporación al 
Programa de Detección Precoz de Cáncer de Mama",,,GRÁFICAS APEL SL,B33762881,,Servicios,"[{""column"": ""Año"", ""value"": ""2023""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
