NÚMERO IDENTIFICATIVO DEL CONTRATO,OBJETO,IMPORTE CON IVA,IMPORTE SIN IVA,ADJUDICATARIO,NIF ADJUDICATARIO,DURACIÓN,TIPO,METADATA
,"SERVICIO AT A DIRECCIÓN EJEC Y CSS OBRAS REFORMA 
IMPLANTACIÓN UNIDAD PRIMER CICLO E.I. EN C.P. 
CERREDO DE DEGAÑA","4.719,00 €",,"ALFREDO RODRÍGUEZ 
CANTALAPIEDRA",,3 MESES,,
,Servicio de organización y ejecución de la liga de debate.,"13.710,00 €",,"ASOCIACIÓN CULTURAL Y POR EL 
DESARROLLO DEMOCRÁTICO 
HABLA GIJÓN",,"12 de febrero a 30 de junio de 
2024",,
,"Servicio de transporte con ocasión del evento denominado 
""Espacios PROA + 2021/2024, jornadas de clausura.","880,00 €",,AUTOCARES HECTOR S.L.,,3 y 4 de junio de 2024,,
,Suministro de setecientas botellas de agua mineral natural,"155,01 €",,Bebidas y Alimentación Asturias SLU,,Dos días,,
,"SERVICIO DE ASISTENCIA TECNICA A LA DIRECCION DE 
EJECUCION Y LA COORDINACION DE SEGURIDAD Y 
SALUD DURANTE EL DESARROLLO DE LAS OBRAS DE 
ACTUACIONES VARIAS EN EL REY PELAYO DE GIJON","6.504,86 €",,"CARLOS DAVID TRANCON 
MARTINEZ",,4 MESES,,
,"SERVICIO DE ASISTENCIA TECNICA A LA DIRECCION DE 
EJECUCION INTEGRADA EN LA DIRECCION DE OBRAS Y 
COORDINACION DE SEGURIDAD Y SALUD DURANTE LAS 
OBRAS DE CUBRICION DE LA PISTA DEPORTIVA EN EL 
IES CARREÑO MIRANDA DE AVILES","11.979,00 €",,"CARLOS DAVID TRANCON 
MARTINEZ",,4 MESES,,
,"OBRAS DE TRABAJOS DE INSTALACION DE 
CANALIZACION DE ITC EN EL CP SAN MIGUEL DE 
TREVIAS Y ESCUELA DE EDUCACION INFANTIL 0-3 AÑOS 
DE VALDES","24.117,01 €",,CONSTRUCCIONES BEUNATGEL,,3 SEMANAS,,
,"OBRA DE SUSTITUCION DE PUERTA DE ACCESO AL 
GIMNASIO EN EL CP PRINCIPE DE ASTURIAS DE GIJON","7.865,00 €",,CONTRATAS ELCE,,15 DIAS,,
,"OBRAS DE ACCESIBILIDAD EN EL I.E.S. SALINAS, 
CASTRILLÓN. LIQUIDACIÓN FINAL","1.511,31 €",,CONTRATAS ELCE S.L.,,7 SEMANAS,,
,"Contratación de campaña publicitaria en medios impresos, 
digitales y redes sociales, para informar y fomentar la matrícula 
en asturiano y eonaviego entre el alumnado de educación 
primaria, secundaria y bachillerato de centros públicos y 
concertados del Principado de Asturias","16.335,00 €",,"Cuatro Gotes Producciones, S.L. 
(NIF B-52553070)",,"1ª Oleada: 10 al 21 de abril 
2º Oleada: 13 al 23 de junio",,
,"OBRA DE REPARACION DE CUBIERTA EN EL CPEB 
AURELIO MENENDEZ DE IBIAS","47.770,80 €",,CUBIERTA ROASTUR,,2 MESES,,
,"SERVICIO DE REDACCION DE PROYECTO BASICO Y DE 
EJECUCION Y ESTUDIO DE SEGURIDAD Y SALUD PARA 
LA REHABILITACION DE FACHADA HISTORICA EN EL 
CONSERVATORIO EDUARDO MARTINEZ TORNER DE 
OVIEDO","16.879,50 €",,CUENCA ARQUITECTOS,,2 MESES,,
,"OBRAS DE ACTUACIONES DE ACCESIBILIDAD 
(ASCENSOR)EN EL CP EL BOSQUIN EN SAN MARTIN DEL 
REY AURELIO","47.861,36 €",,EDANOR,,3 MESES,,
,"REDACCIÓN DEL PROYECTO BÁSICO Y DE EJECUCIÓN 
ESTUDIO DE SEGURIDAD Y SALUD, ASISTENCIA TÉCNICA 
A LA DIRECCIÓN Y COORDINADOR DE SEGURIDAD Y 
SALUD, DURANTE LA FASE DE EJECUCIÓN DE LAS 
OBRAS DE REFORMA DE CUBIERTAS EN C.P. SALVADOR 
VEGA DE SARIEGO","4.138,20 €",,ELENA BRAVO DELGADO,,1 MES,,
,"ASISTENCIA TÉCNICA DIRECCIÓN EJECUCIÓN Y CSS 
AULA RIOSECO, CRA ALTO NALÓN","4.712,95 €",,ELENA BRAVO DELGADO,,6 MESES,,
,"PROYECTO BÁSICO Y EJECUCIÓN ESTUDIO SEGURIDAD 
Y SALUD ADAPTACIÓN ARQUITECTÓNICA C.P. RÍO PILES, 
GIJÓN","4.598,00 €",,ELENA QUIDIELLO ROCES,,1 MES,,
,"REDACCIÓN PROYECTO BÁSICO Y EJEC. ESTUDIO S.S. 
NUEVA SALIDA EVACUACIÓN C.P. CONDADO DE NOREÑA 
DE SIERO","4.114,00 €",,ELENA QUIDIELLO ROCES,,2 MESES,,
,"SERVICIO DE REDACCION DE PROYECTO BASICO Y DE 
EJECUCION DEL ESTUDIO DE SEGURIDAD Y SALUD DE 
LAS OBRAS VARIAS DE ADAPTACION Y MANTENIMIENTO 
EN EL CEE LATORES DE OVIEDO","7.266,05 €",,EMILIO JOSE SUAREZ PEREZ,,1 MES,,
