NÚMERO IDENTIFICATIVO DEL CONTRATO,OBJETO,IMPORTE CON IVA,IMPORTE SIN IVA,ADJUDICATARIO,NIF ADJUDICATARIO,DURACIÓN,TIPO,METADATA
,Agentes esterilizantes,"1209,47",,3M ESPAÑA SL,,1 DÍA,,
,"ALMOHADILLADO ESPUMA LÁMINAS 20X30X2,5CM",275,,3M ESPAÑA SL,,1 DÍA,,
,"APOSITO ADHESIVO FIJACION CATETER CINTA SUJECION 5X5,7CM","1619,2",,3M ESPAÑA SL,,1 DÍA,,
,"APOSITO ADHESIVO FIJACION CATETER CINTA SUJECION 7X8,5CM",1540,,3M ESPAÑA SL,,1 DÍA,,
,"APOSITO ADHESIVO FIJACION CATETER CINTA SUJECION 7X8,5CM",9240,,3M ESPAÑA SL,,1 DÍA,,
,"APOSITO ADHESIVO FIJACION CATETER CINTA SUJECION 7X8,5CM",9240,,3M ESPAÑA SL,,1 DÍA,,
,"APOSITO ADHESIVO FIJACION CATETER CINTA SUJECION 7X8,5CM",1540,,3M ESPAÑA SL,,1 DÍA,,
,"APOSITO ADHESIVO FIJACION CATETER CINTA SUJECION 7X8,5CM",9240,,3M ESPAÑA SL,,1 DÍA,,
,"APOSITO ADHESIVO FIJACION CATETER CINTA SUJECION 7X8,5CM",9240,,3M ESPAÑA SL,,1 DÍA,,
,"APOSITO ADHESIVO FIJACION CATETER CINTA SUJECION 7X8,5CM",11550,,3M ESPAÑA SL,,1 DÍA,,
,"APOSITO ADHESIVO FIJACION CATETER CINTA SUJECION 7X8,5CM",11550,,3M ESPAÑA SL,,1 DÍA,,
,Apósito láminas,"2817,98",,3M ESPAÑA SL,,1 DÍA,,
,"APÓSITO LÁMINAS POLIURETANO 60X85CM ANTIMICROBIANO, ESTERIL","606,76",,3M ESPAÑA SL,,1 DÍA,,
,"APÓSITO LÁMINAS POLIURETANO 60X85CM ANTIMICROBIANO, ESTERIL","606,76",,3M ESPAÑA SL,,1 DÍA,,
,"APOSITO LAMINAS POLIURETANO REFUERZO TEJIDO SIN TEJER 8,5X11,5CM","195,8",,3M ESPAÑA SL,,1 DÍA,,
,"APOSITO LAMINAS POLIURETANO REFUERZO TEJIDO SIN TEJER 8,5X11,5CM","195,8",,3M ESPAÑA SL,,1 DÍA,,
,APOSITO OCULAR PEDIATRICO ADHESIVO,"179,52",,3M ESPAÑA SL,,1 DÍA,,
,APOSITO OCULAR PEDIATRICO ADHESIVO,"89,76",,3M ESPAÑA SL,,1 DÍA,,
,"BOLSA AISLAMIENTO 50X50CM, ESTÉRIL","1069,64",,3M ESPAÑA SL,,1 DÍA,,
,"BOLSA AISLAMIENTO 50X50CM, ESTÉRIL","534,82",,3M ESPAÑA SL,,1 DÍA,,
,CARTUCHO ÓXIDO DE ETILENO 100%,"891,24",,3M ESPAÑA SL,,1 DÍA,,
,CUCHILLA PARA MÁQUINA RASURADORA QUIRÚRGICA,"2371,6",,3M ESPAÑA SL,,1 DÍA,,
,CUCHILLA PARA MÁQUINA RASURADORA QUIRÚRGICA,"2371,6",,3M ESPAÑA SL,,1 DÍA,,
,ELECTRODO DESFIBRILADOR ESPUMA PREGELADO ADULTO,484,,3M ESPAÑA SL,,1 DÍA,,
,EQUIPO LÍNEA CALENTADOR SANGRE Y SOLUCIONES,"6667,1",,3M ESPAÑA SL,,1 DÍA,,
