NÚMERO IDENTIFICATIVO DEL CONTRATO,OBJETO,IMPORTE CON IVA,IMPORTE SIN IVA,ADJUDICATARIO,NIF ADJUDICATARIO,DURACIÓN,TIPO,METADATA
2024000517,Instalación cableado zona pecera,"964,37 €",,ABNET SISTEMAS S.L.,,1 día,Servicios,
2024000292,Suministro plástico negro bio 60 gr y plástico negro 60gr,"620,79 €",,"AGRICOLA CUELI, S.L.",,1 día,Suministros,
2024000297,Suministro malla judía 500 y etiqueta alambre 250 unidades,"129,48 €",,"AGRICOLA CUELI, S.L.",,1 día,Suministros,
2024000332,Suministro contenedor 46*35 ALB 100036,"134,61 €",,"AGRICOLA CUELI, S.L.",,1 día,Suministros,
2024000555,"Suministro macarrón de atar bobina, etiqueta alambre","146,68 €",,"AGRICOLA CUELI, S.L.",,1 día,Suministros,
CONP/2024/1543,"Suministro de productos agroganaderos (sustrato turba) para el desarrollo
del
proyecto
862862‐INCREASE
del
Area
de
cultivos
hortofruticolas
y
forestales del SERIDA","1.893,17 €",,"AGRICOLA CUELI, S.L.",,7 meses,Suministros,
CONP/2024/2402,Adquisicion de aperos de labranza,"6.319,83 €",,"AGROEM, S.L.",,45 días,Suministros,
CONP/2024/1098,Suministro de material agricola y de campo con destino el SERIDA de Grado,"4.000,00 €",,AGROJARDÍN TAMARGO SL,,12 meses,Suministros,
CONP/2024/1086,"Servicio de Reparacion de ruedas de tractores y remolques de la flota del
SERIDA en ILLANO","4.356,00 €",,ALBERTO DIAZ GARCIA,,12 meses,Servicios,
CONP/2024/1705,Suministro de Sillas y Taburetes para las distintas dependencias del SERIDA,"4.208,32 €",,ALEA GESTION Y REPRESENTACIONES S.L.,,1 mes,Suministros,
2024000451,"Suministro
desatascador,
codo,
tuercas
unión,
collarín
polietileno
50,
reducción latón, manómetro,bote limpiador PVC,tubo PVC presión y cabeza
de riego.","193,70 €",,"ALFOCASA ASTURIAS, S.L.",,1 día,Suministros,
2024000569,"Suministro accesorios de polietileno y tubería de PVC para reparación del
cabezal de riego de fruticultura","103,07 €",,"ALFOCASA ASTURIAS, S.L.",,1 día,Suministros,
2024000359,Suministro de muestras de carne de calidad normal recogidas en 2023,"1.008,30 €",,ALIMERKA S.A.,,1 día,Suministros,
CONP/2024/1414,"Servicios de Analisis de metabarcoding para caracterizar la dieta de arañas
para
el
cumplimiento
de
los
objetivos
previstos
en
el
Proyecto
de
investigacion PID2020‐120239RR‐I00 Servicios y Diservicios Ecosistemicos
de Aves y Murcielagos en cultivos frutales (Batbirdfruit)","3.303,66 €",,ALLGENETICS & BIOLOGY SL,,3 meses,Servicios,
CONP/2024/2224,"Servicio de analisis de metabarcoding para caracterizar
la dieta de aves y
murcielagos para el cumplimiento de los objetivos previstos en el Proyecto 
de investigacion PID2020‐120239RR‐I00 Servicios ecosistemicos de aves y
murcielagos en cultivos frutales (Batbirfruti)","21.053,23 €",,ALLGENETICS & BIOLOGY SL,,4 meses,Servicios,
CONP/2024/1403,"Suministro
de
Reactivos
de
Laboratorio
con
cargo
al
Proyecto
de
investigacion 2022‐138633OR‐I00‐ MOTHER","2.758,80 €",,"ANAME, S.L.",,10 meses,Suministros,
2024000349,"Suministro
de
disco
corte
inox,
engrasador
6‐100
y
engrasador
6‐100
semicurvo","84,72 €",,"ANGEL MANUEL GARCIA DE LA FUENTE ‐ 
ACCESORIOS LAS DOS VIAS",,1 día,Suministros,
2024000369,"Suministro tornillo inox, tuercas autoblocantes","5,17 €",,"ANGEL MANUEL GARCIA DE LA FUENTE ‐ 
ACCESORIOS LAS DOS VIAS",,1 día,Suministros,
2024000584,"Suministro
de
lata
aceite
15W40,
aportación al
sigaus,
filtro
de
aceite
perkins, filtro aceite","137,99 €",,"ANGEL MANUEL GARCIA DE LA FUENTE ‐ 
ACCESORIOS LAS DOS VIAS",,1 día,Suministros,
2024000570,Servicio de revisión de documento DISCUSSIÓN 070324. GLOMICAVE,"65,34 €",,Ann Hannigan Breen,,1 día,Servicios,
2024000558,"Suministro Standard calibración dextrosa/lactato, y portes","158,91 €",,"APLITECH BIOLAB LIFE SCIENCE 
TECHNOLOGIES, S.L.",,1 día,Suministros,
2024000534,"Inscripción a la XIX Reunión RUENA (Red Uso Eficiente del Nitrógeno en
Agricultura)
‐ Retos
y avances en la mejora de la eficiencia del uso del
nitrógeno procedente de estiércoles y fuentes orgánicas (M.C.C.)","30,00 €",,"ASOCIACION INTERPROFESIONAL PARA EL 
DESARROLLO AGRARIO ‐ AIDA",,1 día,Servicios,
2024000318,Cuota anual 2024 de asociado,"199,65 €",,"ASOCIACIÓN PLATAFORMA TECNOLÓGICA 
DEL VINO",,12 meses,Servicios,
2024000309,Suministro tornillo autotaladrante montado,"38,96 €",,ASTHOR AGRÍCOLA S.A.,,1 día,Suministros,
2024000654,"Suministro 50 m de plástico tricapa de 800 galgas y 7 m de anchura para
cubierta de invernadero","361,90 €",,ASTHOR AGRÍCOLA S.A.,,1 día,Suministros,
2024000476,Transporte forraje 25 Tm de Illano a Villaviciosa,"847,00 €",,ASTURGAL TTES SOC. COOP.,,1 día,Servicios,
2024000237,Cuota control lechero enero,"24,75 €",,"ASTURIANA DE CONTROL LECHERO S. COOP. 
ASTUR",,1 mes,Servicios,
2024000480,Cuota control lechero febrero,"25,74 €",,"ASTURIANA DE CONTROL LECHERO S. COOP. 
ASTUR",,1 mes,Servicios,
2024000661,Cuota control lechero mes de marzo,"25,74 €",,"ASTURIANA DE CONTROL LECHERO S. COOP. 
ASTUR",,1 mes,Servicios,
CONP/2024/2607,Suministro de Equipo informatico ACTIVIDAD PIF,"1.444,99 €",,"ASTURIANA DE MAQUINARIA Y 
REPRODUCCIÓN S L",,20 dias,Suministros,
2024000257,Suministro de masilla para altas temperaturas Pattex Nural ‐27 BL 22 ml,"14,17 €",,AUTORECAMBIOS GIJON S.A.L,,1 día,Suministros,
CONP/2024/1270,"Suministro de recambios y Piezas para vehículos y maquinaria agricola con
destino al SERIDA en Villaviciosa y Deva","5.009,40 €",,AUTORECAMBIOS GIJON S.A.L,,12 meses,Suministros,
2024000204,"Suministro Kb03016‐400, shipping costs","563,86 €",,BIOQUOCHEM S.L.,,1 día,Suministros,
2024000308,"Suminsitro
L‐
lactic
acid,
total
sulfite
eno,
glycerol
eno, D‐glucose/D‐
fructose, L‐malic acid ENO, acetic acid eno, free sulfite 250 ml, citric acid 50
ml, sulfite control 2x 10ml, BA200/ BA 400‐ reagent bottles y sorbic acis BSA
50 ml.","580,51 €",,"BIOSYSTEMS BIOTECH SPAIN, SL",,1 día,Suministros,
