NÚMERO IDENTIFICATIVO DEL CONTRATO,OBJETO,IMPORTE CON IVA,IMPORTE SIN IVA,ADJUDICATARIO,NIF ADJUDICATARIO,DURACIÓN,TIPO,METADATA
,"Mantenimiento de Equipos de 
Electromedicina de AP","15.100,80 €",,"AGENOR 
Mantenimientos, SA",,6 meses,Servicios,
,"Mantenimiento Instalaciones Termicas 
2023-1 semestre","8.027,16 €",,"AMPRE, Asturiana 
de Mantenimiento 
Preventivo",,6 meses,Servicios,
,Mantenimiento de Ascensores AP,"2.874,96 €",,"ASCENSORES 
TRESA SA",,6 meses,Servicios,
,Autobus Salud Mental,"1.936,00 €",,"AUTOCARES 
MARIANO SL",,4 dias,Servicios,
,Reparación azulejos aseo CSM,"793,76 €",,BIENVENIDO,,1 día,Servicios,
,"Revisión y mantenimiento de los 
PAU´s de Atención Primaria","6.857,68 €",,CUALTIS SLU,,"12 
meses",Servicios,
,"Mantenimiento Opcion CVIEW 
Mamografo","3.478,75 €",,EMSOR SL,,"12 
meses",Servicios,
,"Mantenimiento PCI Atención Primaria y 
C. Salud Mental","6.490,44 €",,"EULEN SA,",,6 meses,Servicios,
,"Reten Mantenimiento Atención 
Primaria Y CSM","17.868,99 €",,"EULEN SA,",,4 meses,Servicios,
,Analisis de bioseguridad Ambiental,"17.828,14 €",,"EUROLAB 
BIOCONSULTING 
S.L",,"12 
meses",Servicios,
,"Biodescontaminacion Áreas criticas 
HVAB","6.534,00 €",,"EUROLAB 
BIOCONSULTING 
S.L",,"12 
meses",Servicios,
,Reparación ecógrafo anestesia,"9.445,26 €",,"FUJIFILM Sonosite 
Ibérica SLU",,1 día,Servicios,
,"Revisión líneas de vida CS Mieres Sur 
y CP Turón","1.148,14 €",,"GAMESYSTEM 
ESPAÑA S.A,",,"12 
meses",Servicios,
,"Mantenimiento GE Mesa Partos, 
ecógrafo URO y portátil Rx","17.457,93 €",,"GE Healthcare 
España SAU",,"12 
meses",Servicios,
,"Servicio de Mantenimento de Integral 
de Puertas, persianas y Portones de 
C.S de Atención Primaria","1.666,80 €",,"KONE Elevadores 
S.A, con CIF A-
28791069",,6 meses,Servicios,
,"Mantenimiento Preventivo de 
Microtomo de APA","464,64 €",,"LEICA 
MICROSISTEMAS 
SLU",,"12 
meses",Servicios,
,"Seguro vehículo C. Salud Mental 
Mieres","286,24 €",,"MAPFRE,",,"12 
meses",Servicios,
,"Mantenimiento del Sistema de Gestión 
y Control de Esterilización","1.770,23 €",,MARVAX SL,,"12 
meses",Servicios,
,Mantenimiento arco pulsera BV,"12.147,43 €",,"PHILIPS IBÉRICA, 
S.A.U.",,"12 
meses",Servicios,
,Mantenimiento ecocardiografo philips,"7.107,54 €",,"PHILIPS IBÉRICA, 
S.A.U.",,"12 
meses",Servicios,
,"Mantenimiento Sistemas de Control 
Saveris","6.673,00 €",,"RAFAEL MOREO 
SL",,"12 
meses",Servicios,
,Renting fotocopiadoras,"5.330,05 €",,"RICOH ESPAÑA 
S.L.U",,"12 
meses",Suministros,
,"Mantenimiento Alarmas C.Salud 
Mental","1.069,66 €",,"SABICO 
SEGURIDAD SA",,"12 
meses",Servicios,
,"Mantenimiento de SAIs de Mieres 
Norte y M. sur","816,29 €",,SALICRU SA,,"12 
meses",Servicios,
,"Toma de muestras para análisis de 
presencia/ausencia de Legionella en 
Atención Primaria","6.329,51 €",,"SANIASTUR.,",,6 meses,Servicios,
,"Servicio de codificación cie-10 
Temporal","6.025,80 €",,"SEVERIANO 
SERVICIO MOVIL 
SAU",,3 meses,Servicios,
,"Servicio de mantenimiento del 
telemando iconos R 200","10.046,28 €",,"SIEMENS 
HEALTHCARE, 
S.L.U.",,"12 
meses",Servicios,
,Mantenimiento de Arco Qx en C,"2.420,00 €",,"Ziehm Imaging 
Spain SLU",,"12 
meses",Servicios,
