NÚMERO IDENTIFICATIVO DEL CONTRATO,OBJETO,IMPORTE CON IVA,IMPORTE SIN IVA,ADJUDICATARIO,NIF ADJUDICATARIO,DURACIÓN,TIPO,METADATA
,JONGAS MANT. CALDERA 2023,"570,25 €",,JONGAS MANTENIMIENTOS SL,B33892894,1 AÑO,Servicios,"[{""column"": ""Órgano Gestor"", ""value"": ""RIDEA""}]"
,SIEMENS 16/1 a 15/2 de 2023,"65,22 €",,"SIEMENS FINANCIAL SERVICES, SAU",A81440786,1 MES,Suministros,"[{""column"": ""Órgano Gestor"", ""value"": ""RIDEA""}]"
,SIEMENS 16/2 a 15/3 de 2023,"65,22 €",,"SIEMENS FINANCIAL SERVICES, SAU",A81440786,1 MES,Suministros,"[{""column"": ""Órgano Gestor"", ""value"": ""RIDEA""}]"
,SIEMENS 16/3 a 15/4 de 2023,"65,22 €",,"SIEMENS FINANCIAL SERVICES, SAU",A81440786,1 MES,Suministros,"[{""column"": ""Órgano Gestor"", ""value"": ""RIDEA""}]"
,DOM Y ALOJ ARVO IT 2023,"533,61 €",,ARVO CONSULTORES Y TECNOLOGIA SL,B74195033,3 MESES,Servicios,"[{""column"": ""Órgano Gestor"", ""value"": ""RIDEA""}]"
,MANTENIMIENTO 1T ASCENSOR TRESA,"382,95 €",,ASCENSORES TRESA SA,A33622937,3 MES,Servicios,"[{""column"": ""Órgano Gestor"", ""value"": ""RIDEA""}]"
,ASTURPESO RES. 22/2023,"53,40 €",,ASTURPESO SL,B33397308,1 MES,Suministros,"[{""column"": ""Órgano Gestor"", ""value"": ""RIDEA""}]"
,LUZ CAMPAS 4/4 a 5/5 2023,"12,72 €",,BASER COMERCIALIZADORA,A74251836,1 MES,Suministros,"[{""column"": ""Órgano Gestor"", ""value"": ""RIDEA""}]"
,LUZ CAMPAS 4/3 a 4/4 2023,"14,46 €",,BASER COMERCIALIZADORA,A74251836,1 MES,Suministros,"[{""column"": ""Órgano Gestor"", ""value"": ""RIDEA""}]"
,LUZ CAMPAS 4/2 AL 4/3/23,"22,41 €",,BASER COMERCIALIZADORA,A74251836,1 MES,Suministros,"[{""column"": ""Órgano Gestor"", ""value"": ""RIDEA""}]"
,LUZ CAMPAS 4/1 A 4/2 2023,"20,72 €",,BASER COMERCIALIZADORA,A74251836,1 MES,Suministros,"[{""column"": ""Órgano Gestor"", ""value"": ""RIDEA""}]"
,SUMINISTRO 3 MEDALLAS Y 40 PINES,"1.488,30 €",,X051297XX,,15 DÍAS,Servicios,"[{""column"": ""Órgano Gestor"", ""value"": ""RIDEA""}]"
,MATERIAL DE OFICINA NO INVENTARIABLE,"476,83 €",,CLARIN LIBRERIA Y PAPELERIA SL,B74016932,15 DÍAS,Servicios,"[{""column"": ""Órgano Gestor"", ""value"": ""RIDEA""}]"
,EL COMERCIO HASTA 15052024,"229,99 €",,EL COMERCIO SA,A33600529,1 AÑO,Servicios,"[{""column"": ""Órgano Gestor"", ""value"": ""RIDEA""}]"
,ASIGNACION PREFIJO 10 CODIGOS ISBN,"95,00 €",,FEDERACION GREMIOS EDITORES ESPAÑA,V28572766,15 DÍAS,Suministros,"[{""column"": ""Órgano Gestor"", ""value"": ""RIDEA""}]"
,"VILLAVICIOSA, CONCEJO A CONCEJO.","2.379,64 €",,IMPRENTA GOFER SL,B33543190,60 DÍAS,Servicios,"[{""column"": ""Órgano Gestor"", ""value"": ""RIDEA""}]"
,CUADERNOS DEL RIDEA Nº4,"1.380,00 €",,IMPRENTA GOFER SL,B33543190,60 DÍAS,Servicios,"[{""column"": ""Órgano Gestor"", ""value"": ""RIDEA""}]"
,BOLETIN DE CIENCIA Y TECNOLOGIA Nº 57,"3.247,78 €",,IMPRENTA GOFER SL,B33543190,60 DÍAS,Servicios,"[{""column"": ""Órgano Gestor"", ""value"": ""RIDEA""}]"
,LIBRO LA RED EDUCATIVA... RESTAURACION,"4.706,80 €",,IMPRENTA GOFER SL,B33543190,60 DÍAS,Servicios,"[{""column"": ""Órgano Gestor"", ""value"": ""RIDEA""}]"
,LIBRO ASTURIAS ANTE EL RETO DEMOGRAFICO,"4.795,67 €",,IMPRENTA GOFER SL,B33543190,60 DÍAS,Servicios,"[{""column"": ""Órgano Gestor"", ""value"": ""RIDEA""}]"
,LIBRO FILOLOGIA ASTURIANA,"1.334,00 €",,IMPRIMIMOS SL,B74026097,60 DÍAS,Servicios,"[{""column"": ""Órgano Gestor"", ""value"": ""RIDEA""}]"
,ALQUILER PIANO LA CASTALIA I,"500,00 €",,MUSIGESTION PRINCIPADO SL,B74026097,3 MESES,Suministros,"[{""column"": ""Órgano Gestor"", ""value"": ""RIDEA""}]"
,OFIMATICA COPIAS 31/5 A 23/6 DE 2023,"51,03 €",,OFIMATICA NORESTE SL,B33543190,1 MES,Suministros,"[{""column"": ""Órgano Gestor"", ""value"": ""RIDEA""}]"
,COPIAS DEL 30/04/23 AL 31/05/23,"139,73 €",,OFIMATICA NORESTE SL,B33543190,1 MES,Suministros,"[{""column"": ""Órgano Gestor"", ""value"": ""RIDEA""}]"
,COPIAS DEL 31/03 AL 30/04 DE 2023,"95,65 €",,OFIMATICA NORESTE SL,B33543190,1 MES,Suministros,"[{""column"": ""Órgano Gestor"", ""value"": ""RIDEA""}]"
,OFIMATICA 28/02 A 31/03 2023,"78,90 €",,OFIMATICA NORESTE SL,B33543190,1 MES,Suministros,"[{""column"": ""Órgano Gestor"", ""value"": ""RIDEA""}]"
,OFIMATICA COPIAS 31/01/23 a 28/02/23,"121,90 €",,OFIMATICA NORESTE SL,B33543190,1 MES,Suministros,"[{""column"": ""Órgano Gestor"", ""value"": ""RIDEA""}]"
,APARTADO DE CORREOS FEBRERO 2023/FEBRERO 2024,"82,00 €",,SOCIEDAD ESTATAL CORREOS Y,A83052407,1 AÑO,Servicios,"[{""column"": ""Órgano Gestor"", ""value"": ""RIDEA""}]"
,SUMINISTRO 3 SILLAS GIRATORIAS,"500,00 €",,COMERCIAL MANUEL URONES SL,B33298738,15 DIAS,Suministros,"[{""column"": ""Órgano Gestor"", ""value"": ""RIDEA""}]"
,VIDEOCAMARA SALON DE ACTOS,"2.997,84 €",,VULPE TECNOLOGIAS DE LA INFORMACION,B74442740,15 DIAS,Suministros,"[{""column"": ""Órgano Gestor"", ""value"": ""RIDEA""}]"
