NÚMERO IDENTIFICATIVO DEL CONTRATO,OBJETO,IMPORTE CON IVA,IMPORTE SIN IVA,ADJUDICATARIO,NIF ADJUDICATARIO,DURACIÓN,TIPO,METADATA
CONP/2025/7661,Renting vehiculos consejeria,"18.097,73 €",,"Alvemaco Rentacar, SL",B74085408,,Suministros,"[{""column"": ""Año"", ""value"": ""2025""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2025/9360,"Suministro bajo la modalidad de arrendamiento 
sin opción de compra de 30 vehículos de motor 
térmico (diesel) con destino a la Consejería de 
Salud del PA","17.929,78 €",,"Alvemaco Rentacar, SL",B74085408,,Suministros,"[{""column"": ""Año"", ""value"": ""2025""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2025/8253,"Evaluación externa de la Estrategia de Salud 
Comunitaria Acción Comunitaria y Promoción de 
la Salud y Bienestar en el Principado de Asturias 
2023 – 2030.","17.908,00 €",,"Aplica Investigación y 
Traslación Soc.Coop. Mad.",F88071824,,Servicios,"[{""column"": ""Año"", ""value"": ""2025""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2025/7338,"Diseño, organización y ejecución actividades de 
sensibilización en el marco de la semana del día 
mundial del suicidio el día 10 de septiembre de 
2025","5.105,85 €",,"Asociación Internacional Del 
Teléfono De La Esperanza",G85590685,,Servicios,"[{""column"": ""Año"", ""value"": ""2025""}, {""column"": ""PYME"", ""value"": ""No""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2025/6309,"Suministro de puntas y filtros para pipetas, 
material de vidrio, fungible y reactivos para 
análisis microbiológico para el Laboratorio de 
Salud Pública","7.008,05 €",,Asturlab S.L.,B33136904,,Suministros,"[{""column"": ""Año"", ""value"": ""2025""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2025/6412,"Suministro de reactivos para el Laboratorio de 
Salud Pública","759,03 €",,Asturlab S.L.,B33136904,,Suministros,"[{""column"": ""Año"", ""value"": ""2025""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2025/9113,"Contrato de suministro de duplicidad de llaves 
del Centro de valoración para personas con 
discapacidad de Oviedo","22,49 €",,Asturpeso SL,B33397308,,Suministros,"[{""column"": ""Año"", ""value"": ""2025""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2025/9105,"Suministro de medio de cultivo para la detección 
y recuento de Campylobacter spp. en alimentos 
para el Laboratorio de Salud Pública","290,04 €",,Biomerieux España S.A.,A28664589,,Suministros,"[{""column"": ""Año"", ""value"": ""2025""}, {""column"": ""PYME"", ""value"": ""NO""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2025/7364,"Diseño de video y documento promocionales 
para la propuesta desde Asturias de que la sede 
de la Agencia Estatal de Salud Pública sea en 
nuestra Comunidad Autónoma","8.046,50 €",,Bittia Media SLU,B33961004,,Servicios,"[{""column"": ""Año"", ""value"": ""2025""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2025/7455,"Servicios de mantenimiento de un equipo 
analizador multiparamétrico modelo Y15 de la 
marca BIOSYSTEMS para el Laboratorio de 
Salud Pública","1.815,00 €",,Byosistems s.l.,B72769151,,Servicios,"[{""column"": ""Año"", ""value"": ""2025""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
