NÚMERO IDENTIFICATIVO DEL CONTRATO,OBJETO,IMPORTE CON IVA,IMPORTE SIN IVA,ADJUDICATARIO,NIF ADJUDICATARIO,DURACIÓN,TIPO,METADATA
DECO/2023/22063,SUMINISTRO DE MATERIAL DE OFICINA,"3.713,90",,COMERCIAL MANUEL URONES S.L,B33298738,,ECONOMICO ADMINISTRATIVO,
DECO/2023/22063,SUMINISTRO DE MATERIAL DE OFICINA,"405,83",,COMERCIAL MANUEL URONES S.L,B33298738,,ECONOMICO ADMINISTRATIVO,
DECO/2023/22063,SUMINISTRO DE MATERIAL DE OFICINA,"1.103,69",,SUMINISTROS INTEGRALES GRANDA XXI S.L,B74328196,,ECONOMICO ADMINISTRATIVO,
CONP/2023/8545,"GESTIÓN DE LA CORRESPONDENCIA GENERADA POR EL SERVICIO 
PÚBLICO DE EMPLEO DEL PRINCIPADO DE ASTURIAS","6.050,00",,ASPRODEM SERVICIOS COOP ASTUR,F33527227,,ECONOMICO ADMINISTRATIVO,
CONP/2023/7898,SUMINISTRO DE TÓNER PARA DIVERSAS IMPRESORAS DEL SEPEPA,"7.811,54",,"COMERCIAL HIDALGO ALONSO, S.L.",B33114695,,ECONOMICO ADMINISTRATIVO,
CONP/2023/9866,"REDACCIÓN DEL PROYECTO BÁSICO Y DE EJECUCIÓN, ESTUDIO DE 
SEGURIDAD Y SALUD, Y PROYECTOS ESPECÍFICOS DE LAS 
INSTALACIONES, PARA REFORMA Y ADECUACIÓN DE LOCAL EN 
PLANTA BAJA Y ALTILLO EN C/JOVELLANOS Nº 5 DE LANGREO","13.431,00",,LUIS GARCÍA MENÉNDEZ,***3581**,,ECONOMICO ADMINISTRATIVO,
CONP/2023/9940,"ADECUACIÓN DE LA INSTALACIÓN EXISTENTE DE VOZ Y DATOS EN EL 
LOCAL SITO EN LA CALLE ZUVILLAGA Nº 7, BAJO, DE OVIEDO.","13.189,00",,VOLTAJE S.L.,B74072893,,ECONOMICO ADMINISTRATIVO,
CONP/2023/10666,"TRASLADO DE EQUIPOS INFORMÁTICOS, TELÉFONOS DE SOBREMESA, 
FOTOCOPIADORAS, DOCUMENTOS Y MATERIAL DE OFICINA DE LOS 
SERVICIOS DE PROGRAMACIÓN, GESTIÓN Y SEGUIMIENTO DE LA 
FORMACIÓN PARA EL EMPLEO, GESTIÓN DE CENTROS PROPIOS Y 
PROGRAMAS DE EMPLEO-FORMACIÓN Y PROGRAMAS EUROPEOS","11.301,40",,MUDANZAS GENO,B33415399,,ECONOMICO ADMINISTRATIVO,
CONP/2023/9704,SUMINISTRO PAPEL DE OFICINA,"1.351,04",,"SUMINISTROS INTEGRALES GRANDA XXI, S.L.",B74328196,,ECONOMICO ADMINISTRATIVO,
CONP/2023/9911,"RECOGIDA DEL MOBILIARIO A SUSTITUIR EN EL LOCAL SITUADO EN LA 
C/ GENERAL ZUVILLAGA 7 DE OVIEDO Y SU TRASLADO A COGERSA","919,00",,KACH MONTAJES S.L.,B74435694,,ECONOMICO ADMINISTRATIVO,
