NÚMERO IDENTIFICATIVO DEL CONTRATO,OBJETO,IMPORTE CON IVA,IMPORTE SIN IVA,ADJUDICATARIO,NIF ADJUDICATARIO,DURACIÓN,TIPO,METADATA
2023002399,Suministro Goat anti-rabbi ig C. Proyecto Urogallo,"168,25 €",,Abcam (Netherlands) B.V.,,1 dia,Suministros,
2023002400,"Suministro
Anticuerpos
anti-aquaporin,
anti-alpha, microtubule marker.
Proyecto Urogallo.","769,50 €",,Abcam (Netherlands) B.V.,,1 dia,Suministros,
2023002672,"Suministro
kit
Isocitrate
dehydrogenase
assay
(colorimetric).
Proyecto
Urogallo.","611,00 €",,Abcam (Netherlands) B.V.,,1 dia,Suministros,
2023001781,"Suministro de anticuerpo (Anti-Tropomyosin 3 antibody). PID2021-123933OR-
C31","372,00 €",,Abcam (Netherlands) B.V.,,1 día,Suministro,
2023002139,"QUAamp
power
fecal
pro
DNA
kt
(50).
Proyecto
de
investigación
IDI/2021/000102 (NYSA)","665,06 €",,"ACEFE, S.A.",,1 dia,Suministros,
2023002501,"Suministro blue screw caps, rrdb eclipse plus c18 ACTIVIDAD PIF","1.134,98 €",,"AGILENT TECHNOLOGIES SPAIN, S.L.",,1 dia,Suministros,
2023002504,"Suministro columna de HPLC y viales para muestras Proyecto investigacion
PID2021-126139OR-I00","1.182,17 €",,"AGILENT TECHNOLOGIES SPAIN, S.L.",,1 dia,Suministros,
2023002904,Suministro Screen tape para ADN genómico,"384,78 €",,"AGILENT TECHNOLOGIES SPAIN, S.L.",,1 dia,Suministros,
CONP/2023/14012,"Servicio de mantenimiento anual de los equipos UV-vis e ICP-MS ( EQUIPO
SYS-UV-60 SYS-IM-7800) del SERIDA para el año 2024","5.866,08 €",,"AGILENT TECHNOLOGIES SPAIN, S.L.",,12 MESES,Servicios,
2023002648,"Suministro Soporte para BieBag. Enganche tractor con tubo estructural pared
en 4mm (Para Tractor Claas Elios 240_nº A6800965)","968,00 €",,"AGRICOLA ADOLFO, S.L.",,1 dia,Suministros,
CONP/2023/11409,Suministro de Pulverizador para tractor,"4.356,00 €",,"AGRICOLA ADOLFO, S.L.",,1 mes,Suministros,
CONP/2023/11440,Suminsitro Segadora Rotativa trasera,"11.495,00 €",,"AGRICOLA ADOLFO, S.L.",,1 mes,Suministros,
2023002194,"Suministro Zenith, plástico negro, bandeja riego, tubería got. ARIES. Proyecto 
investigación INCREASE","673,12 €",,"AGRICOLA CUELI, S.L.",,1 dia,Suministros,
2023002238,"Suministro turba seed pro, turba tray, perlita ACTIVIDAD PIF","1.082,43 €",,"AGRICOLA CUELI, S.L.",,1 dia,Suministros,
2023002379,"Suministro Gotero autoc, humifuerza 30Kg y patenkali 25Kg.","331,78 €",,"AGRICOLA CUELI, S.L.",,1 dia,Suministros,
2023002575,Suministro Patenkali,"211,75 €",,"AGRICOLA CUELI, S.L.",,1 dia,Suministros,
2023002576,Etiquetas alambre,"36,52 €",,"AGRICOLA CUELI, S.L.",,1 dia,Suministros,
2023002577,"Nylium starlin, pastol, malla cubresuelos","501,28 €",,"AGRICOLA CUELI, S.L.",,1 dia,Suministros,
2023002592,Suministro de Hormigonera,"495,01 €",,AGROJARDÍN TAMARGO SL,,1 dia,Suministros,
2023002353,Mesa central 2000x800 nave metabólica,"649,17 €",,AGROLAVAL S.L.,,1 dia,Suministros,
2023002790,"Dos casetas terneros con parque abatible, autocaptura y dos aros portacubos","1.161,29 €",,AGROLAVAL S.L.,,1 dia,Suministros,
2023002917,"Tenaza metálica crotales corderos, marca dordero amarilla numerada","33,15 €",,AGROLAVAL S.L.,,1 dia,Suministros,
2023002326,Mesas de acero inoxidable para actividades en cuadra y nave metabólica,"1.119,38 €",,AGROLAVAL S.L.,,1 dia,Suministros,
CONP/2023/14290,"Servicio de mantenimiento del sistema de ordeño de la unidad de leche del
SERIDA para el año 2024","14.520,00 €",,AGROLAVAL S.L.,,12 MESES,Servicios,
2023002349,Servicios veterinarios leche mes septiembre.,"275,00 €",,"ALBENOR SERV. VETERINARIOS, S.L.",,1 mes,Servicios,
