NÚMERO IDENTIFICATIVO DEL CONTRATO,OBJETO,IMPORTE CON IVA,IMPORTE SIN IVA,ADJUDICATARIO,NIF ADJUDICATARIO,DURACIÓN,TIPO,METADATA
,Lavadora desinfectadora,"17.988,54 €",,"Antonio 
Matachana S.A",,2 meses,Suministro,
,Esterilizador a vapor - autoclave,"6.394,50 €",,"Antonio 
Matachana S.A",,1 mes,Suministro,
,Cabina de Audiometría,"10.406,00 €",,AUDIOLOGÍA SL,,1 mes,Suministro,
,"Lote 1 Material rehabilitación 
diverso. Lastres, rulos, barras…","1.504,27 €",,"BASTOS 
MEDICAL, SL",,2 meses,Suministro,
,"Suministro de diverso material de 
rehabilitación Lote 2 Muleta 
aluminio","40,79 €",,"BASTOS 
MEDICAL, SL",,2 meses,Suministro,
,Cortina-Veneciana,"136,13 €",,"BLONDA 
INTERIORES",,2 meses,Suministro,
,"Suministro de taquillas para el HVAB 
Lote 1 Taquillas Reanimación, y 
Endoscopia","7.477,80 €",,"COMERCIAL 
INTEGRAL CODI 
SL",,2 meses,Suministro,
,Reten mantenimiento,"6.700,87 €",,EULEN S.A,,3 meses,Servicios,
,"Mantenimiento preventivo de 
monitorización observación 
Urgencias","7.234,59 €",,"GE Healthcare 
España SAU",,"12 
meses",Servicios,
,"CMAC + Videolaringoscopios para 
Anestesia","18.143,95 €",,"KARL STORZ 
Endoscopia 
Ibérica S.A.",,1 mes,Suministro,
,"Suministro diverso mobiliario para 
el Área de quirófano del HVABLote 1 
Transfer","406,56 €",,"LÍNEA MÉDICA 
HOSPITALARIA 
DEL NORTE, SL",,2 meses,Suministro,
,"Sillón de exploración proctológico y 
sillas de ruedas Lote 2 Sillas de 
ruedas","639,96 €",,"LÍNEA MÉDICA 
HOSPITALARIA 
DEL NORTE, SL",,2 meses,Suministro,
,"Transfer para el Servicio de 
Consultas Externas del HVAB","406,56 €",,"LÍNEA MÉDICA 
HOSPITALARIA 
DEL NORTE, SL",,1 mes,Suministro,
,"Suministro diverso mobiliario para 
el Área de quirófano del HVAB Lote 3 
Armario Antequirófano","665,50 €",,"MANUEL 
URONES SL",,2 meses,Suministro,
,"Suministro mobiliario de oficina Lote 
1 Percheros de pie","629,20 €",,"MANUEL 
URONES SL",,2 meses,Suministro,
,"Suministro mobiliario de oficina Lote 
2 Silla profesional","2.504,70 €",,"MANUEL 
URONES SL",,2 meses,Suministro,
,"Suministro de taquillas para el HVAB 
Lote 2 Taquillas Urgencias y diálisis","1.412,00 €",,"MANUEL 
URONES SL",,2 meses,Suministro,
,"Equipo multifunción para el S. de 
Mantenimiento","393,92 €",,"MANUEL 
URONES SL",,1 mes,Suministro,
,Laparoscopio compacto 10mm 0º,"17.082,03 €",,"OLYMPUS 
IBERIA S.A",,3 meses,Suministro,
,"Mantenimiento Integral de 
Videocistoscopio","4.114,00 €",,"OLYMPUS 
IBERIA S.A",,"12 
meses",Servicios,
,"Mobiliario diverso area 
hospitalización HVAB Lote 1 Nevera","303,33 €",,"OVIDIO SUAREZ 
DISTRIBUCIONES 
S.L",,3 meses,Suministro,
,"Mobiliario diverso area 
hospitalización HVAB Lote 2 Mesas 
paciente c/cajones","11.699,19 €",,"OVIDIO SUAREZ 
DISTRIBUCIONES 
S.L",,3 meses,Suministro,
,"Mobiliario diverso area 
hospitalización HVAB Lote 4 Cojines 
antiescaras","998,25 €",,"OVIDIO SUAREZ 
DISTRIBUCIONES 
S.L",,3 meses,Suministro,
,"Suministro de camillas y otro 
mobiliario varios servicios HVAB Lote 
3 Andadores con ruedas","1.375,00 €",,"OVIDIO SUAREZ 
DISTRIBUCIONES 
S.L",,2 meses,Suministro,
,"Suministro de camillas y otro 
mobiliario varios servicios HVAB Lote 
4 Carro de Transporte 3 baldas","2.827,65 €",,"OVIDIO SUAREZ 
DISTRIBUCIONES 
S.L",,2 meses,Suministro,
,"Suministro diverso mobiliario para 
el Área de quirófano del HVAB Lote 2 
Carro de Transporte Qx-Sucio","318,90 €",,"OVIDIO SUAREZ 
DISTRIBUCIONES 
S.L",,2 meses,Suministro,
,"Suministro diverso mobiliario para 
el Área de quirófano del HVAB Lote 5 
Taburetes Hidráulicos","269,77 €",,"OVIDIO SUAREZ 
DISTRIBUCIONES 
S.L",,2 meses,Suministro,
,"Suministro mobiliario de oficina Lote 
3 Mueble archivador carpetas 
colgantes","358,91 €",,"OVIDIO SUAREZ 
DISTRIBUCIONES 
S.L",,2 meses,Suministro,
,Neveras,"356,04 €",,"OVIDIO SUAREZ 
DISTRIBUCIONES 
S.L",,2 meses,Suministro,
,"Sillas Geriátricas (Ducha-WC) para 
hospitalización del HVAB","2.040,00 €",,"OVIDIO SUAREZ 
DISTRIBUCIONES 
S.L",,2 meses,Suministro,
,"Suministro de diverso material de 
rehabilitación Lote 3 Material 
rehabilitación-diverso, cinchas, 
pelotas, poleas…","1.117,05 €",,PRIM SA,,2 meses,Suministro,
,"Suministro de camillas y otro 
mobiliario varios servicios HVAB Lote 
2 Camilla transporte -Celadores","1.588,13 €",,"Somede 
Suministros 
Sanitarios S.L.U.",,2 meses,Suministro,
,"Suministro de camillas y otro 
mobiliario varios servicios HVAB Lote 
1 Camilla Consultas","2.528,90 €",,"Stryker Iberia, 
S.L.",,2 meses,Suministro,
,"Mobiliario diverso area 
hospitalización HVAB Lote 3 Mesas 
auxiliares (atril)","5.086,24 €",,SUMINFOR SL,,3 meses,Suministro,
,Cama para el C.S Moreda,"80,67 €",,SUMINFOR SL,,1 mes,Suministro,
,"Suministro diverso mobiliario para 
el Área de quirófano del HVAB Lote 4 
Armario Lentes Oftalmología","4.629,10 €",,SURGIMEDIC,,2 meses,Suministro,
,"Sillón de exploración proctológico y 
sillas de ruedas Lote 1 Sillón de 
exploración proctológico","3.103,65 €",,SURGIMEDIC,,2 meses,Suministro,
,Lámparas Reconocimiento-Cirúgía,"7.251,48 €",,SURGIMEDIC,,2 meses,Suministro,
,Carro de paradas,"2.488,97 €",,SURGIMEDIC,,2 meses,Suministro,
,"Armario- taquilla instrumental 
Esterilización","3.747,31 €",,SURGIMEDIC,,2 meses,Suministro,
,"Suministro de diverso material de 
rehabilitación Lote 4 LÁSER","145,14 €",,"TECNOMEDICA 
ASTUR SL",,2 meses,Suministro,
