NÚMERO IDENTIFICATIVO DEL CONTRATO,OBJETO,IMPORTE CON IVA,IMPORTE SIN IVA,ADJUDICATARIO,NIF ADJUDICATARIO,DURACIÓN,TIPO,METADATA
,"ESPECULO OTICO DESECHABLE PARA OTOSCOPIO QUIRURGICO CABEZAL 
REDONDO TIPOWELCHALLYN 4MM","130,68 €",,AB MEDICA GROUP SA,,1 DÍA,,
,"ESPÉCULO ÓTICO DESECHABLE TIPO HEINE 2,5MM.","43,56 €",,AB MEDICA GROUP SA,,1 DÍA,,
,"ESPÉCULO ÓTICO DESECHABLE TIPO HEINE 2,5MM.","43,56 €",,AB MEDICA GROUP SA,,1 DÍA,,
,ESPÉCULO ÓTICO DESECHABLE TIPO HEINE 4MM.,"130,68 €",,AB MEDICA GROUP SA,,1 DÍA,,
,"ESPÉCULO ÓTICO DESECHABLE TIPO WELCHALLYN 2,5MM","546,13 €",,AB MEDICA GROUP SA,,1 DÍA,,
,"ESPÉCULO ÓTICO DESECHABLE TIPO WELCHALLYN 2,5MMY OTROS","676,81 €",,AB MEDICA GROUP SA,,1 DÍA,,
,PAPEL ECG 60MMX75MM,"66,55 €",,AB MEDICA GROUP SA,,1 DÍA,,
,KIT DETERMINACIÓN AMIKACINA ALINITYY OTROS,"7.036,54 €",,ABBOTT LABORATORIES SA,,1 DÍA,,
,KIT DETERMINACIÓN AMIKACINA ALINITYY OTROS,"10.107,76 €",,ABBOTT LABORATORIES SA,,1 DÍA,,
,KIT DETERMINACIÓN CUANTITATIVA LINEZOLID AUTOMÁTICO,"5.340,94 €",,ABBOTT LABORATORIES SA,,1 DÍA,,
,NE INSUF RENAL REDIALISIS 220ML VAINILLA,"544,93 €",,ABBOTT LABORATORIES SA,,1 DÍA,,
,NE INSUF RENAL REDIALISIS 220ML VAINILLA,"544,93 €",,ABBOTT LABORATORIES SA,,1 DÍA,,
,NUTRICIÓN ENTERAL HIPERPROTEICA NORMOCALÓRICA 500 ML,"543,84 €",,ABBOTT LABORATORIES SA,,1 DÍA,,
,REACTIVO DETERMINACIÓN TACROLIMUS ALINITY,"2.032,46 €",,ABBOTT LABORATORIES SA,,1 DÍA,,
