NÚMERO IDENTIFICATIVO DEL CONTRATO,OBJETO,IMPORTE CON IVA,IMPORTE SIN IVA,ADJUDICATARIO,NIF ADJUDICATARIO,DURACIÓN,TIPO,METADATA
,"Suministro de cuatro desfibriladores externos 
y automáticos","4.186,60",,"AGENOR 
MANTENIMIENTOS, S.A.",A31568397,1,Suministro,
,"Suministro de nueve monitores de signos 
vitales","14.647,05",,"CHICON MEDICAL, S.L.",B74379751,1,Suministro,
,"Monitores (8) multiparametricos programa 
MINAP","16.407,60",,"CHICON MEDICAL, S.L.",B74379751,1,Suministro,
,"Mesitas hospitalización (19) reposición 
reposición planta 6ª centro Hospital de 
Cabueñes","6.621,12",,"CLARIN LIBRERÍA Y 
PAPELERÍA SL",B74016932,1,Suministro,
,"Carro de medicación para planta 4ª par 
Hospital de Cabueñes","4.156,63",,DEXTROMEDICA S.L.,B46149555,1,Suministro,
,"Monitores (2) Desfibriladores programa 
MINAP","12.034,30",,DEXTROMEDICA S.L.,B46149555,1,Suministro,
,"Suministro de un videogastroscopio y un 
videocolonoscopio de rutina","16.616,93",,"FUJIFILM HEALTHCARE 
ESPAÑA, S.L.",B82097940,1,Suministro,
,"Suministro de videoendoscopios con 
magnificación","17.385,28",,"FUJIFILM HEALTHCARE 
ESPAÑA, S.L.",B82097940,1,Suministro,
,"Sillones de paciente para diversas plantas de 
hospitalización(25)","16.032,50",,"GARCIA RIESTRA, S.A.",A39052501,1,Suministro,
,"Mantenimiento aparatos elevadores Área 
Sanitaria V","17.129,37",,"KONE ELEVADORES, S.A.",A28791069,12,Servicios,
,"Sillas de ruedas (10) con destino al Servicio 
de Urgencias del Hospital","3.609,43",,"LINEA MEDICA HOSPITALARIA 
DEL NORTE, S.L.",B01948140,1,Suministro,
,"Carros de curas (4) para el Servicio de 
Cardiología","2.712,82",,"MEDAS MEDICAL, S.L.",B42912329,1,Suministro,
,"Suministro mobiliario para despachos medicos 
Hospital de Cabueñes","12.270,61",,"MOBILIARIO DE OFICINA 
DIRECTO, S.L.",B33649724,1,Suministro,
,Armarios (4) metálicos,"1.592,36",,"MOBILIARIO DE OFICINA 
DIRECTO, S.L.",B33649724,1,Suministro,
,"Mesas escritorio(5) para despachos de 
centros de Atención Primaria","1.119,25",,"MOBILIARIO DE OFICINA 
DIRECTO, S.L.",B33649724,1,Suministro,
,"Grúas (2) con báscula para movilización de 
pacientes HUCAB","16.132,67",,"NACIL MEDICA 4 GROUP, S.L.",B48434096,1,Suministro,
,"Mobiliario con destino al Servicio de 
Contabilidad (Severo Ochoa)","13.112,77",,"NUDE MOBILIARIO 
EQUIPAMIENTO INTEGRAL, 
S.L.",B67920488,1,Suministro,
,"Suministro de nueve sillones de 
acompañamieto para Planta de Pediatría","6.302,26",,"OVIDIO SUAREZ 
DISTRIBUCIONES SLU",B52510807,1,Suministro,
,"Mesa de exploración ginecológica con destino 
al ambulatorio de Pumarín","2.559,15",,"SUMINISTROS MÉDICO 
QUIRÚRGICOS, S.A",A33030610,1,Suministro,
