NÚMERO IDENTIFICATIVO DEL CONTRATO,OBJETO,IMPORTE CON IVA,IMPORTE SIN IVA,ADJUDICATARIO,NIF ADJUDICATARIO,DURACIÓN,TIPO,METADATA
,"Mantenimiento de coche. 
Cambio de aceite y filtros 
2497LCS","175,92 €","145,39 €","ABELARDO DE ANTÓN 
FREITAS",,1 mes,Servicios,
,"Reparacion de caldera en la 
Oficina Comarcal de Tineo","43,44 €","35,90 €","ADOBER ELECTRICIDAD, 
SL",,2 días,Suministros,
,"Suministro de mallas de nylon 
para el criadero de moluscos","769,44 €","635,90 €","AQUATIC 
BIOTECHNOLOGY SL",,1 mes,Suministros,
,"Transferencia de expedientes 
al Archivo Gral. de la 
Admninistración del Ppdo.","17.543,79 €","14.499,00 €","ARCAL GESTIÓN 
DOCUMENTAL SL",,5 meses,Servicios,
,"Finalización del 
acondicionamiento de camino 
en Xarias-Riocabo (Tapia de 
Casariego)","43.318,00 €","35.800,00 €","ASFALTOS BALDA, S.L.",,1 mes,Obras,
,"Apoyo  a la promoción y 
divulgación del patrimonio 
natural del Principado de 
Asturias","1.694,00 €","1.400,00 €","ASOCIACIÓIN 
AGRUPACIÓN 
FOTOGRÁFICA CABO 
PEÑAS",,"Hasta el 15 de 
diciembre de 
2025",Servicios,
,"Patrocinio del ""Campeonato 
Mundial de Bateo de Oro 2025"" 
por parte de la marca de 
calidad ""Alimentos del Paraiso 
Natural""","6.630,80 €","5.480,00 €","ASOCIACION DE 
BATEADORES DE ORO 
BARCIAECUS",,8 dias,Servicios,
,"Suministro botes de toma de 
muestras EETs y Tuberculosis","3.068,26 €","2.535,75 €","ASTURLAB 
ASTURIAS,S.L.",,1 mes,Suministros,
,"Suministro de reactivos y 
material fungible para el área 
de Fitopatología del 
Laboratorio de Sanidad Vegetal","2.451,69 €","2.026,19 €","ASTURLAB ASTURIAS,S.L.",,1 mes,Suministros,
,"Suministro de Kits para la 
detección de ADN en PCR 
directa","8.842,68 €","7.308,00 €","ASTURLAB ASTURIAS,S.L.",,5 meses,Suministros,
,"Suministro de reactivos para la 
extracción de ácidos nucleicos","939,34 €","776,31 €","ASTURLAB ASTURIAS,S.L.",,5 meses,Suministros,
,"Suministro de tubos Falcon y 
puntas de pipeta para el 
Laboratorio de Sanidad Animal","1.401,18 €","1.158,00 €","ASTURLAB ASTURIAS,S.L.",,1 mes,Suministros,
,"Reparación vehículo Nissan 
Xtrail 8275LPP","702,42 €","580,51 €","AUTOCENTER 
PRINCIPADO SL",,"Hasta el 15 de 
diciembre de 
2025",Servicios,
,"Reparación de dos vehículos, 
matrículas: 2436 GCS y 0164 
KFL","942,00 €","778,51 €","AUTOCENTER 
PRINCIPADO SL",,1 mes,Servicios,
,"Patrocinio del Festival ""El 
Pueblo"" por parte de la marca 
de calidad ""Alimentos del 
Paraiso Natural""","17.545,00 €","14.500,00 €","BEGIN ESPASA, S.L.",,2 dias,Servicios,
,"Redacción de los proyectos de 
obra mejora de infraestructuras 
hidráulicas de uso ganadero en 
el MUP 264 (Riosa)","4.827,90 €","3.990,00 €","BIZKARES 
BIOSOLUTIONS, S.L.",,3 meses,Servicios,
,"Patrocinio de los ""Premios Aniu 
2025"" en busca de los mejores 
quesos artesanales y 
singulares del Cantábrico por 
parte de la marca de calidad 
""Alimentos del Paraiso Natural""","7.260,00 €","6.000,00 €","BIZKARES 
BIOSOLUTIONS, S.L.",,3 dias,Servicios,
,"Suministro de DATALOGGER - 
REGISTRADORES DE 
TEMPERATURA - 
TERMÓMETRO 
INFRARROJOS","3.123,49 €","2.581,40 €","C&H SISTEMAS DE 
RECICLAJE, S.L.",,2 semanas,Suministros,
,2 Microfonos inalambrico,"155,50 €","128,51 €","CAMARALIA VIDEO 
PROFESIONAL",,1 mes,Menor,
,"Renovación Póliza de Seguro 
para el Dron MAVIC 3 PRO 
MTOM","203,76 €","188,41 €","CASER SEGUROS, S.A",,12 meses,Servicios,
,"Patrocinio del Festival ""Gijon 
Life 2025"" por parte de la 
marca de calidad ""Alimentos 
del Paraiso Natural""","17.545,00 €","14.500,00 €","CAUDAL FEST, S.L.",,3 dias,Servicios,
,"Asistencia Tecnica para 
Dirección de Obras y 
Coordinación de Seguridad y 
Salud para la reforma de la 
oficina Comarcal de Luarca","1.815,00 €","1.500,00 €","CELESTINO RODRIGUEZ 
RODRIGUEZ",,6 meses,Servicios,
,"Reparacion multidrop del 
Laboratorio de Sanidad Animal","420,75 €","347,73 €","CHEMLABOR, S.L.",,1 mes,Servicios,
,"Reparacion del robot Tecan 
Genesis RSP100 del 
Laboratorio de Sanidad Animal","1.517,82 €","1.254,40 €","CHEMLABOR, S.L.",,1 mes,Servicios,
,"Suministro de recambios, 
mantenimiento y reubicación 
de equipos de purificación de 
agua del Laboratorio de 
Sanidad Animal","14.429,61 €","11.925,30 €","CHEMLABOR, S.L.",,2 meses,Suministros,
,"Suministro de cartuchos de 
tinta para las impresoras 
asociadas a los equipos de 
analisis del departamento de 
Fisico-Quimicos","150,12 €","124,07 €","COMERCIAL MANUEL 
URONES, S.L.",,1 mes,Suministros,
,"Patrocinio de los ""Premios 
Agroalimentarios de Asturias 
2025"" de ""El Comercio""","7.260,00 €","6.000,00 €","COMERCIALIZADORA DE 
MEDIOS DE ASTURIAS, 
S.L.",,12 dias,Servicios,
,"Patrocinio del ""X Festival del 
Arandano y los Frutos Rojos"" 
por parte de la marca de 
calidad ""Alimentos del Paraiso 
Natural""","1.210,00 €","1.000,00 €","COMETAVERDE 2007, S.L.",,3 dias,Servicios,
,"Mejora de pavimento en el 
acceso a L'Angliru (Riosa)","45.977,58 €","37.998,00 €","CONTRATAS FERNÁNDEZ 
GRANDA, S.L.",,15 días,Obras,
,"Servicio de amarre de la 
embarcación RÍA DEL EO","8.965,23 €","7.409,28 €",CONTRATAS PIÑERA SA,,1 año,Servicios,
,"Rehabilitación de la caseta-bar 
y mejora del mobiliario del A.R. 
de Campo del Río","39.380,66 €","32.546,00 €","CONTRATAS Y EXCAV. 
FONTEXINA, S.L.",,2 meses,Obras,
,"Redacción de la 1ª Revisión 
del Proyecto de Ordenación del 
monte Sierra de La Cogolla y 
Loureda (Tineo)","9.680,00 €","8.800,00 €","COVIASTUR, S.L",,2 meses,Servicios,
,"Redacción de varios proyectos 
de Obra en la zona Centro 
norte. Comarca de Laviana","5.731,84 €","4.737,06 €","COVIASTUR, S.L",,2 meses,Servicios,
,"Redacción de proyectos de 
repoblación en montes en 
convenio de Tineo","3.579,82 €","3.254,38 €","COVIASTUR, S.L",,2 meses,Servicios,
,"Redacción de proyectos de 
reforestación en MUP Zona 
Oriental 2025","9.438,00 €","7.800,00 €","COVIASTUR, S.L",,2 meses,Servicios,
,"Redacción de proyectos de 
mejora de infraestructuras en 
MUP Zona Oriental 2025","6.897,00 €","5.700,00 €","COVIASTUR, S.L",,2 meses,Servicios,
,"Redacción de proyecto de 
Tratamientos selvícolas en 
Sierra Plan de la Borbolla, 
Llanes","3.448,50 €","2.850,00 €","COVIASTUR, S.L",,1 mes,Servicios,
,"Elaboración del proyecto de 
mejora de acceso a Vallesoto 
(Ponga)","1.815,00 €","1.500,00 €","COVIASTUR, S.L",,2 meses,Servicios,
,"Elaboración de proyecto de 
acondicionamiento de camino 
en Ambingue (Ponga)","816,75 €","675,00 €","COVIASTUR, S.L",,2 meses,Servicios,
,"Elaboración de proyecto de 
mejora del camino de acceso a 
Penella (Cabranes)","937,75 €","775,00 €","COVIASTUR, S.L",,2 meses,Servicios,
,"Reparación golpe delantero, 
cambio de aceites y Filtros. 
Nissan Terrano 7620CDY","737,94 €","609,87 €","DIEGO TRESPALACIOS 
GALAN",,10 días,Servicios,
,"Sumiistro de herramientas de 
biologia molecular","1.395,86 €","1.153,60 €","DISMED, S.A.",,1 semana,Suministros,
,"Suministro de tubos de vidrio 
para medición de turbidez con 
densitómetro DEN-1B","164,18 €","135,69 €","DISMED, S.A.",,1 mes,Suministros,
,"Suministro de patron de 
Deoxynivalenol para el 
Laboratorio de Sanidad Animal","225,06 €","186,00 €","DISMED, S.A.",,1 mes,Suministros,
,"Suministro de sonda de 
Lengua Azul","357,47 €","295,43 €","DISMED, S.A.",,1 mes,Suministros,
,"Alimentos Atenciones 
Protocolarias","2.420,00 €","2.000,00 €",EL CORTE INGLES,,1 Año,Menor,
,"Prendas vestuario para Agente 
de nueva incorporación","260,15 €",215 €,EL CORTE INGLES,,1 semana,Suministros,
,"Auditoria preceptiva de 
mantenimiento de acreditacion 
ENAC","2.636,59 €","2.179,00 €","ENTIDAD NACIONAL DE 
ACREDITACIÓN (ENAC)",,1 mes,Servicios,
,"Suministro de kits para 
detección de antibióticos en 
leche","1.387,27 €","1.146,50 €","EQUILABO SCIENTIFIC, 
S.L.",,1 mes,Suministros,
,"Produccion, montaje y 
mantenimiento de un espacio 
expositivo y comercial dentro 
del stand institucional del 
Gobierno del Principado de 
Asturias en la Feria 
Internacional de Muestras de 
Asturias 2025 (FIDMA)","18.029,00 €","14.900,00 €","ESFERIA 54, S.L.",,30 dias,Servicios,
,"Redacción de un Proyecto de 
puntos de agua para extinción 
de incendios forestales en 
Montes de la Zona 
Centro_Occidental","6.945,40 €","5.740,00 €","ESTUDIO TÉCNICO MOAL 
MUNIELLOS, S.L.",,1 mes,Servicios,
,"Mejora de camino en Fayacaba 
(Bimenes)","45.919,50 €","37.950,00 €","EXCAVACIONES SOLÍS 
VEGA, S.L.",,2 meses,Obras,
,"Contrato de suministro de 
vasos de sidra  para accion 
promocional de la marca de 
calidad ""Alimentos del Paraiso 
Natural"" en la Feria 
Internacional de Muestras de 
Asturias 2025","2.321,38 €","1.918,50 €","F. COL 
TERMOPLASTICOS, S.L.",,17 dias,Suministros,
,"Adquisicion de escalera de 
tijera de aluminio de cuatro 
peldaños mas balda que 
cumpla la norma UNE-EN 131","59,29 €","49,00 €","FERRETERIA PIQUERO, 
SL",,15 días,Suministros,
,"Reparación de persianas y 
puertas en la OCA de Pola de 
Siero","447,70 €","370,00 €","FERRETERIA PIQUERO, 
SL",,1 mes,Servicios,
,"Patrocinio del Festival 
""Tsunami Xixon 2025"" por 
parte de la marca de calidad 
""Alimentos del Paraiso Natural""","17.545,00 €","14.500,00 €","FESTIVALES EL NORTE, 
S.L.",,2 dias,Servicios,
,"Repoblación forestal en Las 
Ablanosas. Monte Cimero y 
Tablado. Las Regueras","42.889,00 €","38.990,00 €",FORESTAL MALLEZA S.L.,,3 meses,Obras,
,"Suministro de copias de llaves 
para la entrada CIA 
Ribadesella","128,26 €","106,00 €","FRANCISCO JAVER 
CUETARA PANDIELLA",,1 mes,Suministros,
,"Gestión y análisis de bases de 
datos de especies de fauna 
silvestre amenazadas","18.029,00 €","14.900,00 €","FUNDACIÓN OSO 
ASTURIAS",,1 mes,Servicios,
,"Protocolo para la detección 
especies fauna amenazada en 
medios fluviales mediante adn 
ambiental en el Principado de 
Asturias","13.310,00 €","11.000,00 €","FUNDACIÓN 
UNIVERSIDAD DE OVIEDO",,"Hasta el 15 de 
diciembre de 
2025",Servicios,
,"Repración de un pinchazo en 
una rueda del vehículo 2172 
MMB","25,00 €","20,66 €",GARJE RAPE SL,,1 semana,Servicios,
,"Reparación de abrevaderos en 
el Concejo de Aller (MUPS 
182, 183, 184, 190, 191 y 192)","43.439,00 €","35.900,00 €","GERMÁN GONZÁLEZ 
TUÑÓN",,4 meses,Obras,
,"Suministro de documentos de 
identificación de équidos 
(5.000)","9.220,20 €","7.620,00 €","GRÁFICAS FORTUN, S.L.",,2 meses,Suministros,
,"Servicio de catering Congreso 
malacología","5.676,00 €","5.160,00 €",HERMANOS ARRIETA SL,,2 días,Servicios,
,"Suministro material de 
imprenta","9.365,40 €","7.740,00 €","IMPRENTA GOYMAR, S.L.",,1 mes,Suministros,
,"Suministro de material de 
imprenta (actas, fichas, libros 
de registro de tratamientos)","4.867,83 €","4.023,00 €","IMPRENTA GOYMAR, S.L.",,2 meses,Suministros,
,"Reparacion de cámara 
frigorífica de necropsias","1.437,83 €","1.188,29 €","INDUSTRIAL FRIGORÍFICA 
DE AVILES, S.L.U.",,1 mes,Servicios,
,"Reparacion camara de 
refrigeracion del departamento 
de Campañas","635,75 €","525,41 €","INDUSTRIAL FRIGORÍFICA 
DE AVILES, S.L.U.",,1 mes,Servicios,
,"Calibración y verificación de 9 
básculas portátiles destinadas 
a la inspección pesquera","2.311,10 €","1.910,00 €","INDUSTRIAL SOLUTIONS 
SERVIPESA, SL.",,3 meses,Servicios,
,"Organización, transferencia y 
automatización de documentos 
generados en el Servicio de 
Gestión Forestal","13.040,40 €","10.777,19 €",INETUM ESPAÑA S.A.,,4 meses,Servicios,
,"Análisis de Dioxinas en 
Piensos","1.121,67 €","927,00 €","INSTITUT QUIMIC DE 
SARRIA CETS",,4 semanas,Servicios,
,"Reparación de la cámara de 
congelación","782,17 €","646,42 €","J.L. REFRIGERACIÓN 
INDUSTRIAL Y 
COMERCIAL DEL FRÍO, SL",,1 día,Servicios,
,"Trabajos de mantenimiento de 
la cámara de congelación","5.677,32 €","4.692,00 €","J.L. REFRIGERACIÓN 
INDUSTRIAL Y 
COMERCIAL DEL FRÍO, SL",,1 semana,Servicios,
,"Actividades promocionales de 
carácter agroalimentario 
incluidas en el programa oficial 
de actos de celebracion del 
""Dia de Asturias 2025""","17.908,00 €","14.800,00 €","JENIFER RODRIGUEZ 
ALCALDE",,4 dias,Servicios,
,Visitas guiadas al museo,"990,00 €","818,18 €","JORGE FERNÁNDEZ 
RODRÍGUEZ",,Hasta 31/12/25,Servicios,
,"Actuaciones de emergencia en 
viales del MUP 182 ""Los 
Canales de la Boya"" (Aller) y 
MUP 252 ""Tronco y Pienjas"" 
(Lena)","5.096,40 €","4.211,90 €","JORGE MUÑIZ 
FERNÁNDEZ",,10 días,Obras,
,"Suministro piezas para 
reparación de hidrolimpiadora","110,74 €","110,74 €","JOSÉ FERNANDO 
GALVAN FERNÁNDEZ",,"Hasta el 15 de 
diciembre de 
2025",Suministros,
,"Reparacion de fachada Centro 
de Informacion Agraria de Pola 
de Allande. OCA Tineo","10.254,75 €","8.475,00 €","JOSE MANUEL LLANO 
MORA",,3 meses,Servicios,
,"Estima del corzo mediante 
transectos lineales en Degaña, 
Ibias y Cangas del Narcea","16.758,50 €","13.850,00 €","LAUREANO PRIETO 
FABIÁN",,"Hasta el 30 de 
noviembre de 
2025",Servicios,
,"Contrato de suministro de 
Sidra Natural DOP para accion 
promocional de la marca de 
calidad ""Alimentos del Paraiso 
Natural"" en la Feria 
Internacional de Muestras de 
Asturias 2025.","4.356,00 €","3.600,00 €","LLAGAR LA MORENA, S.L.",,17 dias,Suministros,
,"Elaboración de evaluación de 
impacto ambiental simplificada 
de la zona de C.P. de Arangas 
(Cabrales)","1.063,59 €","879,00 €","LOCIS SIGTECH 
SOLUCIONES 
SOSTENIBLES, S.L.",,2 meses,Servicios,
,"Elaboración de informe 
ambiental de repercusiones a 
Red Natura en la zona de C.P. 
de Vega de San Ranón 
(Pravia)","1.693,25 €","1.399,38 €","LOCIS SIGTECH 
SOLUCIONES 
SOSTENIBLES, S.L.",,2 meses,Servicios,
,"Elaboración del proyecto de 
red de caminos de la zona de 
C.P. de Arangas (Cabrales)","6.624,75 €","5.475,00 €",LUIS FANDIÑO PERIANES,,5 meses,Servicios,
,"Campaña publicitaria 
elecciones agrarias 2025","9.922,00 €","8.200,00 €","MANUEL ÁLVAREZ LLANA 
S.L.",,42 dias,Servicios,
,"Adquisición de batería de 
repuesto y otro material para la 
embarcación EL RINCONÍN","442,90 €","366,03 €","MARTÍN VEGA 
MAQUINARIA SA",,1 semana,Servicios,
,"Embalajes para el envío de 
muestras","395,13 €","326,55 €","MARTÍN VEGA 
MAQUINARIA SA",,1 mes,Suministros,
,"Suministro de paneles piedra 
para el museo del CEP","1.651,58 €","1.364,94 €","MARTÍN VEGA 
MAQUINARIA SA",,1 mes,Suministros,
,"Mantenimiento de coche. 
Cambio pastillas y liquido de 
frenos 2307HRJ","131,58 €","108,75 €","MECA TALLER DÍAZ, S.L.",,1 mes,Servicios,
,"Suministro de pipetas para el 
Laboratorio de Sanidad Animal","4.172,54 €","3.448,38 €","METTLER TOLEDO, S.A.E.",,1 mes,Suministros,
,"Reparacion sanitarios y lavabo 
OCA Pola de Siero","435,60 €","360,00 €","MIGUEL GONZALEZ 
VALLINA",,1 mes,Servicios,
,"Reparación de un vehículo, 
matrícula: 5182 KSM","174,24 €","144,00 €","MILLARTO, SA",,1 día,Servicios,
,"150 Dispositivos Luminosos 
V16 Vehículos","4.891,43 €","4.042,50 €","MILLARTO, SA",,60 Días,Menor,
,"Contrato de reparacion de 
bateria coche Suzuki Samurai 
5095BWY OCA C. Narcea","134,46 €","111,13 €","MILLARTO, SA",,7 Días,Servicios,
,"Suministro de material electrico 
para los Laboratorios de 
Sanidad Animal y Vegetal","1.139,52 €","941,75 €","MUNIELLO ELECTRICIDAD 
, S.A.",,1 mes,Suministros,
,Suministro de ropa de trabajo,"295,24 €","244,00 €",NANGPA-LA S.L.,,2 meses,Servicios,
,"Mantenimiento coche. 
Sustitución kit embragues 0211-
KFN y 0555-KFN","651,92 €","538,78 €","NEUMÁTICOS OVIEDO, 
S.L.",,1 mes,Servicios,
,Mantenimiento varios vehículos,"1.257,92 €","1.039,60 €","NEUMÁTICOS OVIEDO, 
S.L.",,1 mes,Servicios,
,"Sustitución neumáticos- 
Peugeot 407. 4687 GCD","751,43 €","621,02 €","NEUMÁTICOS OVIEDO, 
S.L.",,1 mes,Servicios,
,"Mantenimiento vehículo Toyota 
Yaris 8842 LCZ con cambio de 
filtros y neumáticos","657,79 €","543,63 €","NEUMÁTICOS OVIEDO, 
S.L.",,1 mes,Servicios,
,"Mantenimiento vehículo Nissan 
Qashqai 8535 KHH con cambio 
de aceite, filtros y neumáticos","901,38 €","744,94 €","NEUMÁTICOS OVIEDO, 
S.L.",,1 mes,Servicios,
,"Reparación y mantenimiento 
del vehículo RENAULT CLIO 
con matrícula 5226KSM.  
Reparación y mantenimiento 
del vehículo RENAULT CLIO 
con matrícula 5324KSM.     
Reparación y mantenimiento 
del vehículo DACIA LOGAN 
Reparación y mantenimiento 
del vehículo Nissan X-Trail con","1.537,52 €","1.270,68 €
con matrícula 0169KFL.                                                                                      
matrícula 8883LPP.","NEUMATICOS OVIEDO, 
S.L.",,2 dias,Servicios,
,"Reparación de tres vehículos, 
matrículas: 5188 KSM, 5196 
KSM y 2402 GCS","651,02 €","538,03 €","NEUMÁTICOS OVIEDO, 
S.L.",,1 mes,Servicios,
,"Sustitución de 2 neumáticos y 
reparación de un pinchazo en 
el vehículo 8812 LCZ","420,09 €","347,18 €",NEUMÁTICOS SIRGO SA,,1 semana,Servicios,
,"Seguimiento ambiental de las 
obras de red de caminos de la 
zona de C.P. de La Braña","4.598,00 €","3.800,00 €","NORTE ASISTENCIAS E 
INFORMES, S.L.",,12 meses,Servicios,
,"Elaboración de evaluación de 
impacto ambiental simplificada 
de la zona de C.P. de Fabal y 
Lamisqueira (Taramundi)","2.129,60 €","1.760,00 €","NORTE ASISTENCIAS E 
INFORMES, S.L.",,4 meses,Servicios,
,"Suministro material de 
laboratorio","6.189,23 €","5.223,47 €","NUTRASTUR, S.L.",,1 mes,Suministros,
,"Material Papeleria elecciones 
agrarias 2025","4.509,67 €","3.727,00 €",OF SERVICE BPT S.L.,,28 dias,Servicios,
,"Publicidad y Promocion de la 
marca de calidad ""Alimentos 
del Paraiso Natural"" en la 
revista ""El correo de Central 
Lechera Asturiana"" para el año 
2025","13.068,00 €","10.800,00 €","OPI COMUNICACIÓN Y 
ALREDEDORES, S.L.",,"5 meses y 28 
dias",Servicios,
,"Pavimentación del camino de 
El Brañizu en Lago (Parres)","36.292,74 €","29.994,00 €","P.J.R. GESTIÓN, S.L.",,1 mes,Obras,
,"Reparación del camino a Les 
Felechoses de Arriba-Hueria 
Carrocera (S. Martín del Rey 
Aurelio)","47.289,22 €","39.082,00 €","P.J.R. GESTIÓN, S.L.",,1 mes,Obras,
,"Mejora del acceso a La Campa 
Gües (Laviana)","47.788,95 €","39.495,00 €","P.J.R. GESTIÓN, S.L.",,2 meses,Obras,
,"Repoblación forestal en el 
MVMC de Villarcebollín (Ibias)","42.350,00 €","38.500,00 €","PARRONDO OBRAS Y 
SERVICIOS, S.L.",,3 meses,Obras,
,"Acondicionamiento y 
pavimentación de camino en 
Bueño (Ribera de Arriba)","46.254,67 €","38.227,00 €","PAVITEK 2010, S.L.U.",,1 mes,Obras,
,"Pintados CIA Arriondas y OCA 
Cangas de Onis, arreglos 
varios","5.324,00 €","4.400,00 €",PEDRO GARCIA RAMA,,"Hasta 
31/12/2025",Servicios,
,"Patrocinio por parte de la 
marca de calidad ""Alimentos 
del Paraiso Natural"" del 
Festival Prestoso Fest 2025""","3.630,00 €","3.000,00 €","PRESTOSAS 
PRODUCCIONES, S.C.",,3 dias,Servicios,
,"Prendas vestuario para Agente 
de nueva incorporación","107,40 €","88,76 €",PROYMA S.L.,,1 semana,Suministros,
,"Documentos de registro para 
moluscos bivalvos,…","747,78 €","618,00 €","PUBLIASTURIAS 
PROCESOS DE 
IMPRESIÓN SL",,1 mes,Servicios,
,"Impresión de 1500 ejemplares 
del formulario modelo 046","1.240,25 €","1.025,00 €","PUBLIASTURIAS 
PROCESOS DE 
IMPRESIÓN SL",,1 mes,Servicios,
,Tablas de mareas,"4.652,93 €","3.845,40 €","PUBLIASTURIAS 
PROCESOS DE 
IMPRESIÓN SL",,Hasta 15/12/25,Servicios,
,"Contrato de servicios 
radiofonicos para la difusion de 
la  marca de calidad ""Alimentos 
del Paraiso Natural"" en la Feria 
""Agropec 2025""","2.299,00 €","1.900,00 €","RADIO POPULAR, S.A.",,6 dias,Servicios,
,"Reparacion de persiana y 
cerradura puerta despacho 
OCA Villaviciosa","149,12 €","1.234,24 €","RAMON BERROS 
POLADURA",,1 mes,Servicios,
,"Reparacion del equipo de agua 
destilada del Laboratorio de 
Sanidad Vegetal","373,67 €","308,82 €","REPRESENTACIONES 
EDUARDO MUÑIZ, S.L.",,1 mes,Servicios,
,"Material náutico para 
embarcaciones de la DGPM","763,02 €","630,60 €","REPRESENTACIONES 
NAVALES E 
INDUSTRIALES SL",,1 semana,Suministros,
,"Mejora viaria en el tramo Varga 
del Tendellón. Mup 219. Caso","44.104,50 €","36.450,00 €","RUBEL 2000, S.L.",,2 meses,Obras,
,"Alquiler 4 vehículos Dacia 
Duster 4X4 o similar Oficinas 
Comarcales","8.420,15 €","6.958,80 €","SAMELAR MAIN, SL",,3 meses,Suministros,
,"Adquisicion de tarjetas 
identificativas para el personal 
tecnico del Servicio de 
Planificacion y Coordinacion de 
Oficinas Comarcales","137,06 €","113,27 €","SANDON TECHL, SL",,1 mes,Suministros,
