NÚMERO IDENTIFICATIVO DEL CONTRATO,OBJETO,IMPORTE CON IVA,IMPORTE SIN IVA,ADJUDICATARIO,NIF ADJUDICATARIO,DURACIÓN,TIPO,METADATA
CONP/2023/7008,"Obra de mejora del control solar en 
acristalamiento del muro cortina de la fachada 
este del edificio Administrativo ASTURCON, 
Oviedo","44.414,57 €","36.706,26 €","ILUPLAX S.A.
(Tras Resolución de 
Recurso de Reposición)",A33079393,Un mes,OBRA,"[{""column"": ""Año"", ""value"": ""2023""}, {""column"": ""Importe IVA"", ""value"": ""7.708,31 €""}]"
CONP/2023/8869,"Obra de colocación de vinilos solares, persianas 
para velux y gomas de velux en Consejería de 
Industria, Plaza de España 1 de Oviedo","13.915,00 €","11.500,00 €",PERSIANAS EL COTO S.L.,B33654377,Un mes,OBRA,"[{""column"": ""Año"", ""value"": ""2023""}, {""column"": ""Importe IVA"", ""value"": ""2.415,00 €""}]"
CONP/2023/8984,"Contratación de seguro de responsabilidad civil 
para 1 Arquitecto, 2 Arquitéctos Técnicos, 1 
Ingeniero Industrial y 3 Ingeniros Tecnicos 
Industriales de la D.G. de Patrimonio y Juego (4 
Lotes) - LOTE 1 - Ingeniero Industrial","648,80 €","600,00 €","MUSAAT MUTUA DE 
SEGUROS A PRIMA FIJA",V28865855,Un año,SERVICIOS,"[{""column"": ""Año"", ""value"": ""2023""}, {""column"": ""Importe IVA"", ""value"": ""48,90 €\nVer Nota 1""}]"
CONP/2023/8984,"Contratación de seguro de responsabilidad civil 
para 1 Arquitecto, 2 Arquitéctos Técnicos, 1 
Ingeniero Industrial y 3 Ingeniros Tecnicos 
Industriales de la D.G. de Patrimonio y Juego (4 
Lotes) - LOTE 2 - 3 Ingenieros Técnicos 
Industriales","1.946,70 €","1.800,00 €","MUSAAT MUTUA DE 
SEGUROS A PRIMA FIJA",V28865855,Un año,SERVICIOS,"[{""column"": ""Año"", ""value"": ""2023""}, {""column"": ""Importe IVA"", ""value"": ""146,7 €\nVer Nota 1""}]"
CONP/2023/8984,"Contratación de seguro de responsabilidad civil 
para 1 Arquitecto, 2 Arquitéctos Técnicos, 1 
Ingeneiero Industrial y 3 Ingeniros Tecnicos 
Industriales de la D.G. de Patrimonio y Juego (4 
Lotes) - LOTE 3 - Arquitecto","648,80 €","600,00 €","MUSAAT MUTUA DE 
SEGUROS A PRIMA FIJA",V28865855,Un año,SERVICIOS,"[{""column"": ""Año"", ""value"": ""2023""}, {""column"": ""Importe IVA"", ""value"": ""48,90 €\nVer Nota 1""}]"
CONP/2023/8984,"Contratación de seguro de responsabilidad civil 
para 1 Arquitecto, 2 Arquitéctos Técnicos, 1 
Ingeneiero Industrial y 3 Ingeniros Tecnicos 
Industriales de la D.G. de Patrimonio y Juego (4 
Lotes) - Lote 4 - 2 Arquitectos Técnicos","1.168,02 €","1.080,00 €","MUSAAT MUTUA DE 
SEGUROS A PRIMA FIJA",V28865855,Un año,SERVICIOS,"[{""column"": ""Año"", ""value"": ""2023""}, {""column"": ""Importe IVA"", ""value"": ""88,02 €\nVer Nota 1""}]"
CONP/2023/9025,"Intervención en fachada sur de la 5ª planta del 
Edifidio Administrativo de Servicios Múltiples 
(EASMU) de Oviedo para mejorar las condiciones 
energéticas del mismo","44.685,30 €","36.930,00 €","MUNDOIMPRESIÓN 236 
S.L.",B24625154,Un mes,OBRA,"[{""column"": ""Año"", ""value"": ""2023""}, {""column"": ""Importe IVA"", ""value"": ""7.755,30 €""}]"
CONP/2023/9418,"Servicio para intensificar recogida basura y 
gestión residuos sólido “RSU” durante agosto y 
septiembre en antigua Ciudad de Vacaciones de 
Perlora","18.068,40 €","14.932,56 €","TRANSPORTES Y 
MAQUINARIA GONZALO 
S.L.",B74034117,"2 meses (Agosto y 
Septiembre)",SERVICIOS,"[{""column"": ""Año"", ""value"": ""2023""}, {""column"": ""Importe IVA"", ""value"": ""3.135,84 €""}]"
CONP/2023/9461,Mamparas EASMU,"10.648,00 €","8.800,00 €","TABIQUES DIVISORIOS 
ARCO SL",B33617671,Un mes,OBRA,"[{""column"": ""Año"", ""value"": ""2023""}, {""column"": ""Importe IVA"", ""value"": ""1.848,00 €""}]"
CONP/2023/9468,"Servicio para la redacción de informe técnico 
sobre la viabilidad de derribo parcial de 
Edificaciones del “Hospital General” del viejo 
HUCA","1.210,00 €","1.000,00 €","IDEAS Y FUTURO 
INGENIERÍA SL",B74329996,5 días hábiles,SERVICIOS,"[{""column"": ""Año"", ""value"": ""2023""}, {""column"": ""Importe IVA"", ""value"": ""210,00 €""}]"
