NÚMERO IDENTIFICATIVO DEL CONTRATO,OBJETO,IMPORTE CON IVA,IMPORTE SIN IVA,ADJUDICATARIO,NIF ADJUDICATARIO,DURACIÓN,TIPO,METADATA
2023000018,Istas chem 9 cartridge. GLOMICAVE_REM_AFECTADO,"253,80 €",,ABBOTT LABORATORIES S.A.,,1 día,Suministros,
2023000285,LS-B1525 polyclonal rabbit anti-human egr4. PID2021-122197OR-C22.,"942,59 €",,"ABYNTEK BIOPHARMA, S.L.",,1 día,Suministros,
2023000597,LS-B1525 polyclonal rabbit anti-human. PID2021-122197OR-C22.,"942,59 €",,"ABYNTEK BIOPHARMA, S.L.",,1 día,Suministros,
2023000205,"Vial, rosca, 2ml, ámbar, escrit, cert, 100/p ACTIVIDAD PIF","104,97 €",,"AGILENT TECHNOLOGIES SPAIN, S.L.",,1 día,Suministros,
2023000413,"Pulverizadora pulmic raptor 16 l, máscara 755 A2P3, guantes piel N9 y piqueta 
anclaje diam 3 3-15-3cm. ACTIVIDAD PIF","185,69 €",,"AGRICOLA CUELI, S.L.",,1 día,Suministros,
2023000414,Etiqueta alambre plastif 1.8*10-100 uds y patenkali 25 kg. PID2021-123919OB-I00.,"65,28 €",,"AGRICOLA CUELI, S.L.",,1 día,Suministros,
2023000426,"Plástico negro, basacote plus 3m, horiver amarillo, bolsa papel kraft y malla judía. 
774244-BRESOV.","985,05 €",,"AGRICOLA CUELI, S.L.",,1 día,Suministros,
2023000590,"Malla antipajaros 5+100m, malla cubresuelos 4,2*100m 130 grs y bandeja riego 
54*39*9. 774244-BRESOV","636,59 €",,"AGRICOLA CUELI, S.L.",,1 día,Suministros,
2023000685,"Curatio 5l, movento gold 500 cc, electis cx 1kg. SERVICIOS DE LABORATORIO DE 
SIDRAS","234,48 €",,"AGRICOLA CUELI, S.L.",,1 día,Suministros,
2023000521,"Gotero carpintero netafin 2l/h, distribuidor 2 salidas plano-netafin","197,47 €",,"AGRICULTURA VERDE, S.A.",,1 día,Suministros,
