NÚMERO IDENTIFICATIVO DEL CONTRATO,OBJETO,IMPORTE CON IVA,IMPORTE SIN IVA,ADJUDICATARIO,NIF ADJUDICATARIO,DURACIÓN,TIPO,METADATA
CONP/2024/9147,"Suministro de dos unidades 
de roll up con destino a la 
Consejería de Hacienda y 
Fondos Europeos","142,06","117,41","Oedim soluciones de 
Impresión, S.L.U.",B02968857,30 días,Suministros,"[{""column"": ""Año"", ""value"": ""2024""}, {""column"": ""Importe IVA"", ""value"": ""24,65""}]"
CONP/2024/9814,"Acceso a la base de datos de 
contratacion publica 
""Proyecto CSP""","1.064,50","879,75","Com-pacto soluciones 
Y proyectos,S.L.",B87227385,1 año,Servicios,"[{""column"": ""Año"", ""value"": ""2024""}, {""column"": ""Importe IVA"", ""value"": ""184,75""}]"
CONP/2024/10070,"Acceso a los servicios de 
pliegos (La Fábrica de Pliegos 
y el Buscador de PPTs y CPVs)","4.876,32","4.030,02","T-Solucinant 51, S.L",B67999565,1 año,Servicios,"[{""column"": ""Año"", ""value"": ""2024""}, {""column"": ""Importe IVA"", ""value"": ""846,30""}]"
CONP/2024/11337,"Suministro e impresión de 
sobres y carpetas","313,39","259,00","Imprimimos, S.L.",B74026097,30 días,Suministros,"[{""column"": ""Año"", ""value"": ""2024""}, {""column"": ""Importe IVA"", ""value"": ""54,39""}]"
CONP/20024/12434,"Suministro de material de 
oficina no inventariable","362,72","299,77","Suministros Integrales 
Grada XXI, S.L.",B74328196,10 días,Suministro,"[{""column"": ""Año"", ""value"": ""2024""}, {""column"": ""Importe IVA"", ""value"": ""62,95""}]"
CONP/2024/12443,"Suministro de material 
informático no inventariable","560,25","463,02","Comercial Hidalgo 
Alonso, S.L.",B33114695,10 días,Suministro,"[{""column"": ""Año"", ""value"": ""2024""}, {""column"": ""Importe IVA"", ""value"": ""97,23""}]"
CONP/2024/9371,"Servicios de colaboración en 
la auditoría de
cumplimiento de las 
recomendaciones de la 
Comisión Europea en su 
auditoría sobre
seguridad de los sistemas de 
la información del Organismo 
Pagador de Asturias
(Investigación n.º 
IT/2023/006/ES) a realizar 
para el Informe de 
Certificación del Ejercicio
Financiero 2024 por el 
Servicio de Control 
Financiero de la Intervención 
General del
Principado de Asturias",4114,3400,"Cies Ciberseguridad y 
Cumplimiento, S.L.",B74172537,2 meses,Servicios,"[{""column"": ""Año"", ""value"": ""2024""}, {""column"": ""Importe IVA"", ""value"": ""714""}]"
Conp/2024/9944,"Compra de 50 dispositivos 
USB para distribucion del 
Proyecto de Presupuestos 
Generales del Principado de 
Asturias 2025","291,61 €","241,00 €","Prisma Gabinete de 
Diseño, S.L",B33544560,5 dias,Suministro,"[{""column"": ""Año"", ""value"": ""2024""}, {""column"": ""Importe IVA"", ""value"": ""50,61 €""}]"
Conp/2024/12190,"Compra de guias de 
circulacion de maquinas 
recreativas tipo B y actas de 
inspección","2.619,65 €","2.165,00 €","Imprimimos, S.L",B74026097,21 dias,Suministro,"[{""column"": ""Año"", ""value"": ""2024""}, {""column"": ""Importe IVA"", ""value"": ""451,65 €""}]"
CONP/2024/9296,"2 bombas de calor para la 
climatizacion del edificio 
administrativo de Hermanos 
Pidal","11.884,67","9.822,04","Asturcal, S.L.",B33207309,60 dias,Suministros,"[{""column"": ""Año"", ""value"": ""2024""}, {""column"": ""Importe IVA"", ""value"": ""2.062,63""}]"
CONP/2024/9397,"Placas-cartel para instalar 
en el edificio EASMU","193,60","160,00","Asturcopia, S.L",B33115957,1 mes,Suministros,"[{""column"": ""Año"", ""value"": ""2024""}, {""column"": ""Importe IVA"", ""value"": ""33,60""}]"
CONP/2024/9746,"Iluminacion de cabina en los 
ascensores instalados en 
edificio administrativo 
Hmnos Pidal","2.359,50","1.950,00","TK Elevadores Espana, 
S.L.",B46001897,1 mes,Suministros,"[{""column"": ""Año"", ""value"": ""2024""}, {""column"": ""Importe IVA"", ""value"": ""409,50""}]"
CONP/2024/10182,"Revision vehiculo NISSAN X-
TRAIL 8700 GMF","798,60","660,00","Autocenter Principado, 
S.L.",B33491234,4 dias,Servicios,"[{""column"": ""Año"", ""value"": ""2024""}, {""column"": ""Importe IVA"", ""value"": ""138,60""}]"
CONP/2024/10223,"Reparacion y puesta en 
servicio de una de las 
gondolas del edificio 
administrativo de Hermanos 
Pidal","12.750,98","10.538,00","Vareser 96, S.L.",B96534805,60 dias,Servicios,"[{""column"": ""Año"", ""value"": ""2024""}, {""column"": ""Importe IVA"", ""value"": ""2.212,98""}]"
CONP/2024/10256,"Reparacion de las puertas de 
los centros de 
transformacion de Perlora","5.094,10","4.210,00","Vareser 96, S.L.",B96534805,15 dias,Suministros,"[{""column"": ""Año"", ""value"": ""2024""}, {""column"": ""Importe IVA"", ""value"": ""884,10""}]"
