NÚMERO IDENTIFICATIVO DEL CONTRATO,OBJETO,IMPORTE CON IVA,IMPORTE SIN IVA,ADJUDICATARIO,NIF ADJUDICATARIO,DURACIÓN,TIPO,METADATA
CONP/2025/387,REPUESTOS Y ACCESORIOS RED DE VAPOR DE LAVANDERÍA (PURGADORES) CPR MIXTA,"4.654,27",,EULEN SA,A28517308,,Suministros,"[{""column"": ""Año"", ""value"": ""2025""}, {""column"": ""PYME"", ""value"": ""NO""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2025/395,RECAMBIOS MAQUINARIA LAVANDERÍA CPR MIXTA,"3.501,74",,JOSE MANUEL IGNACIO GARCIA RODRIGUEZ SL,B74031782,,Suministros,"[{""column"": ""Año"", ""value"": ""2025""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2025/416,REPARACIÓN LAVAPEROLAS CPR MIXTA,"250,47",,JOSE MANUEL IGNACIO GARCIA RODRIGUEZ SL,B74031782,,Servicios,"[{""column"": ""Año"", ""value"": ""2025""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2025/517,REPARACIÓN HORNO CPR MIXTA,"1.175,52",,JOSE MANUEL IGNACIO GARCIA RODRIGUEZ SL,B74031782,,Servicios,"[{""column"": ""Año"", ""value"": ""2025""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2025/612,TRITURADORAS CPR MIXTA Y CRISTO,"4.487,16",,ESTABLECIMIENTOS ALVAREZ OVIEDO SA,A33060468,,Suministros,"[{""column"": ""Año"", ""value"": ""2025""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2025/753,MOTOR DIESEL ESCAPE GRUPO ELECTRÓGENO CPR EL NODO,"4.840,00",,EULEN SA,A28517308,,Servicios,"[{""column"": ""Año"", ""value"": ""2025""}, {""column"": ""PYME"", ""value"": ""NO""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2025/1653,REPARACIÓN IMPRESORAS VARIOS CENTROS,"1.648,02",,NEA F3 MASTER SL,B33532722,,Servicios,"[{""column"": ""Año"", ""value"": ""2025""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2025/899,SUMINISTRO E INSTALACIÓN LONAS PARA CUBRIR LUCERNARIOS TEJADO CPR MIXTA,"15.290,77",,MARASISTENCIA SERVICIOS SL,B75723197,,Suministros,"[{""column"": ""Año"", ""value"": ""2025""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2025/1215,DERMATOSCOPIO CPR MIXTA,"476,44",,AYUDAS AL BIENESTAR SL,B74160219,,Suministros,"[{""column"": ""Año"", ""value"": ""2025""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2025/1453,REFORMA Y AMPLIACION INST ELÉCTRICA TRIFÁSICA LAVANDERÍA CPR ARRIONDAS,"2.928,43",,ERGON ELECTRICIDAD SLU,B74060609,,Suministros,"[{""column"": ""Año"", ""value"": ""2025""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2025/1452,MESAS AUXILIARES PARA ENCAMADOS VARIOS CENTROS,"1.921,92",,AYUDAS AL BIENESTAR SL,B74160219,,Suministros,"[{""column"": ""Año"", ""value"": ""2025""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2025/1486,MATERIAL DE PINTURA CPR SANTA TERESA,"996,97",,EUROTEX TCH SA,A41283920,,Suministros,"[{""column"": ""Año"", ""value"": ""2025""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2025/1494,MATERIAL ALBAÑILERÍA CPR SANTA TERESA,"3.833,52",,MARTIN VEGA MAQUINARIA SA,A33630658,,Suministros,"[{""column"": ""Año"", ""value"": ""2025""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
