NÚMERO IDENTIFICATIVO DEL CONTRATO,OBJETO,IMPORTE CON IVA,IMPORTE SIN IVA,ADJUDICATARIO,NIF ADJUDICATARIO,DURACIÓN,TIPO,METADATA
,SENSOR PARA MONITORIZACIÓN DE TEMPERATURA CENTRAL,"4203,54 1 DIA",,3M ESPAÑA SL,,,,
,SENSOR PARA MONITORIZACIÓN DE TEMPERATURA CENTRAL,"1401,18 1 DIA",,3M ESPAÑA SL,,,,
,ESPECULO OTICO DESECHABLE PARA OTOSCOPIO QUIRURGICO CABEZAL REDONDO,,,,,,,
,,,,AB MEDICA GROUP SA,,,,
,TIPOWELCHALLYN 4MM,"130,68 1 DIA",,,,,,
,"ESPÉCULO ÓTICO DESECHABLE TIPO HEINE 2,5MM.","43,56 1 DIA",,AB MEDICA GROUP SA,,,,
,"ESPÉCULO ÓTICO DESECHABLE TIPO RIESTER 2,5MM.REF.02060","108,9 1 DIA",,AB MEDICA GROUP SA,,,,
,"ESPÉCULO ÓTICO DESECHABLE TIPO WELCHALLYN 2,5MM","446,49 1 DIA",,AB MEDICA GROUP SA,,,,
,"Material específico para ORL, oftalmología y odontología","261,36 1 DIA",,AB MEDICA GROUP SA,,,,
,"Material específico para ORL, oftalmología y odontología","261,36 1 DIA",,AB MEDICA GROUP SA,,,,
,PAPEL ECG 60MMX75MM,"66,55 1 DIA",,AB MEDICA GROUP SA,,,,
,PAPEL ECG TÉRMICO 50MMX30M,"87,12 1 DIA",,AB MEDICA GROUP SA,,,,
,PAPEL ECG TÉRMICO 60MMX15M,"66,55 1 DIA",,AB MEDICA GROUP SA,,,,
,PAPEL ECG TERMICO 80X90MM,"223,85 1 DIA",,AB MEDICA GROUP SA,,,,
,"CATETER ANGIOPLASTIA (ATP) PERIFERICO BALON 2,5X120MM 150CM","324,91 1 DIA",,ABBOTT HEALTHCARE SA,,,,
,"ALMOHADILLADO ESPUMA LÁMINAS 20X30X2,5CM","291,5 1 DIA",,3M ESPAÑA SL,,,,
,"APOSITO ADHESIVO FIJACION CATETER CINTA SUJECION 5X5,7CM","1619,2 1 DIA",,3M ESPAÑA SL,,,,
,"APOSITO ADHESIVO FIJACION CATETER CINTA SUJECION 7X8,5CM",1540 1 DIA,,3M ESPAÑA SL,,,,
,"APÓSITO LÁMINAS POLIURETANO 60X85CM ANTIMICROBIANO, ESTERIL","1213,52 1 DIA",,3M ESPAÑA SL,,,,
,"APOSITO LAMINAS POLIURETANO REFUERZO TEJIDO SIN TEJER 8,5X11,5CM","195,8 1 DIA",,3M ESPAÑA SL,,,,
,APOSITO OCULAR PEDIATRICO ADHESIVO,"89,76 1 DIA",,3M ESPAÑA SL,,,,
,"BOLSA AISLAMIENTO 50X50CM, ESTÉRIL","1604,46 1 DIA",,3M ESPAÑA SL,,,,
