NÚMERO IDENTIFICATIVO DEL CONTRATO,OBJETO,IMPORTE CON IVA,IMPORTE SIN IVA,ADJUDICATARIO,NIF ADJUDICATARIO,DURACIÓN,TIPO,METADATA
,"REDACCION DE DIEZ INFORMES PRELIMINARES DE SEGURIDAD 
ESTRCUTURAL EN CENTROS EDUCATIVOS DEL CONCEJO DE GIJON-
CP ATALLIA","1.431,00 €",,"CENTRO DE ESTUDIOS DE MATERIALES Y CONTROL 
DE OBRA(CEMOSA)",,2 meses,,
,"REDACCION DE DIEZ INFORMES PRELIMINARES DE SEGURIDAD 
ESTRCUTURAL EN CENTROS EDUCATIVOS DEL CONCEJO DE GIJON-
CP BEGOÑA","1.431,00 €",,"CENTRO DE ESTUDIOS DE MATERIALES Y CONTROL 
DE OBRA(CEMOSA)",,2 meses,,
,"REDACCION DE DIEZ INFORMES PRELIMINARES DE SEGURIDAD 
ESTRCUTURAL EN CENTROS EDUCATIVOS DEL CONCEJO DE GIJON-
CP MONTEVIL","1.431,00 €",,"CENTRO DE ESTUDIOS DE MATERIALES Y CONTROL 
DE OBRA(CEMOSA)",,2 meses,,
,"REDACCION DE DIEZ INFORMES PRELIMINARES DE SEGURIDAD 
ESTRCUTURAL EN CENTROS EDUCATIVOS DEL CONCEJO DE GIJON-
IES DOÑA JIMENA","1.431,00 €",,"CENTRO DE ESTUDIOS DE MATERIALES Y CONTROL 
DE OBRA(CEMOSA)",,2 meses,,
,"REDACCION DE DIEZ INFORMES PRELIMINARES DE SEGURIDAD 
ESTRCUTURAL EN CENTROS EDUCATIVOS DEL CONCEJO DE GIJON-
CEPA GIJON","1.431,00 €",,"CENTRO DE ESTUDIOS DE MATERIALES Y CONTROL 
DE OBRA(CEMOSA)",,2 meses,,
,"REDACCION DE DIEZ INFORMES PRELIMINARES DE SEGURIDAD 
ESTRCUTURAL EN CENTROS EDUCATIVOS DEL CONCEJO DE GIJON-
IES CALDERON DE LA BARCA","1.431,00 €",,"CENTRO DE ESTUDIOS DE MATERIALES Y CONTROL 
DE OBRA(CEMOSA)",,2 meses,,
,"REDACCION DE DIEZ INFORMES PRELIMINARES DE SEGURIDAD 
ESTRCUTURAL EN CENTROS EDUCATIVOS DEL CONCEJO DE GIJON-
IES FERNANDEZ VALLIN","1.431,00 €",,"CENTRO DE ESTUDIOS DE MATERIALES Y CONTROL 
DE OBRA(CEMOSA)",,2 meses,,
,"REDACCION DE DIEZ INFORMES PRELIMINARES DE SEGURIDAD 
ESTRCUTURAL EN CENTROS EDUCATIVOS DEL CONCEJO DE GIJON-
IES JOVELLANOS","1.431,00 €",,"CENTRO DE ESTUDIOS DE MATERIALES Y CONTROL 
DE OBRA(CEMOSA)",,2 meses,,
,"REDACCION DE DIEZ INFORMES PRELIMINARES DE SEGURIDAD 
ESTRCUTURAL EN CENTROS EDUCATIVOS DEL CONCEJO DE GIJON-
IES MATA JOVE","1.431,00 €",,"CENTRO DE ESTUDIOS DE MATERIALES Y CONTROL 
DE OBRA(CEMOSA)",,2 meses,,
,"REDACCION DE DIEZ INFORMES PRELIMINARES DE SEGURIDAD 
ESTRCUTURAL EN CENTROS EDUCATIVOS DEL CONCEJO DE GIJON-
IES ROSARIO ACUÑA","1.431,00 €",,"CENTRO DE ESTUDIOS DE MATERIALES Y CONTROL 
DE OBRA(CEMOSA)",,2 meses,,
,"Servicio de interpretación telefónica para centros docentes del Principado de 
Asturias y Equipo Regional de atención al alumnado de necesidad 
específica de apoyo educativo de Oviedo, para utilizar durante el primer 
cuatrimestre del curso escolar 2023/2024","1.452,00 €",,DUALIA TELETRADUCCIONES SL,,"septiembre/diciiembre 
2023",,
,"COORDINACION DE SEGURIDAD Y SALUD DE LAS OBRAS DE 
REFORMA DE ACCESOS EN EL IES SANCHEZ LASTRA DE MIERES","968,00 €",,ERIKA KHOL PEREZ,,6 semanas,,
,Acompañantes de Transporte Escolar,"4.392,30 €",,"EXTERNA SERVICIOS, S.L.",,7 meses,,
,"REDACCION PROYECTO BASICO Y DE EJECUCION Y ESTUDIO DE 
SEGURIDAD Y SALUD RELATIVO A LA INSTALACION DE ASCENSOR 
EN EL IES RAMON MENENDEZ PIDAL DE AVILES","14.641,00 €",,ISAAC DIOS PUENTE,,3 meses,,
,"Servicio de grabación, edición y montaje de cinco videos de carácter 
informativo y divulgativo destinados a la comunidad educativa, al alumnado 
y a la población en general para la sensibilización sobre los problemas 
derivados del bienestar emocional de los menores.","9.075,00 €",,JAVIER GALÁN MÉNDEZ (Quercusmedia),,"28 noviembre al 15 de 
diciembre de 203",,
,"COORDINACION DE SEGURIDAD Y SALUD Y ASISTENCIA A LA 
DIRECCION DE OBRA DE REPARACION DE ALEROS Y CUBIERTAS EN 
EL CP EL CARBAYU DE LUGONES, SIERO SEGUNDO PAGO","229,90 €",,QNK ARQUITECTURA,,20 días naturales,,
,"OBRA DE SUSTITUCION DE CANALONES Y BAJANTES EN EL CP 
NUESTRA SEÑORA DE LA HUMILDAD DE CUDILLERO","22.538,67 €",,RODRIGO BOBIS PUENTE,,4 semanas,,
,"OBRA DE REFORMA DE ASEO ADAPTADO ALUMNADO UCRANIANO 
EN EL CEE SANTULLANO DE MIERES","29.257,80 €",,TAMER CONSTRUCCIONES SL,,60 días hábiles,,
,"Servicio de diseño, desarrollo y posterior dinamización de un taller 
educativo destinado a promover el bienestar emocional de los alumnos y 
alumnas de los centros educativos no universitarios sostenidos con fondos 
públicos del Principado de Asturias, a través del teatro aplicado.","14.000,00 €",,"TERRITORIO EMOCIONAL, S.COOP ASTUR",,Octubre/diciembre 2023,,
,"Servicio de publicidad para la realización de una campaña de concienciación 
social dirigida a la sensibilización y prevención del acoso escolar.","17.908,00 €",,TRESALIA COMUNICACIÓN S.L.,,"16 a 31 de diciembre de 
2023",,
,"Impresión de un mapa actualizado de la red de escuelas autonómicas de 0 
a 3 años en un soporte de cartón pluma","54,45 €",,Tukán Somos Impresores S.L.,,3 días,,
