NÚMERO IDENTIFICATIVO DEL CONTRATO,OBJETO,IMPORTE CON IVA,IMPORTE SIN IVA,ADJUDICATARIO,NIF ADJUDICATARIO,DURACIÓN,TIPO,METADATA
,"ADECUACIÓN CABINA BAÑO, ACCESIBILIDAD UNIVERSAL Y 
ADAPTACIÓN RAMPA ACCESO IES LEOPOLOD ALAS CLARIN, 
OVIEDO","41.056,26 €",,"ACTIVIDADES EMPRESARIALES, 
PROMOCIONES Y REFORMAS BGN 2021, S.L",,2 MESES,,
,"OBRA CAMBIO PARCIAL CARPINTERÍAS CEE SANTULLANO, 
MIERES","34.247,13 €",,"ALUMINIOS SECADES, S.L.",,3 MESES,,
,"CSS SUSTITUCIÓN SUELO PLANTA BAJA CP ASTURAMÉRICA, 
CUDILLERO","955,90 €",,ÁLVARO FERNÁNDEZ GARCÍA,,3 SEMANAS,,
,"PROYECTO BÁSICO Y EJEC. Y ESTUDIO SEGURIDAD Y SALUD 
REFORMA AULAS SEGUNDO CICLO E.I. (3-5) CP MONTEVIL, 
GIJÓN","9.922,00 €",,ÁLVARO MENÉNDEZ FERNÁNDEZ,,3 MESES,,
,"Servicio de organización y ejecución de la Liga de debate curso 
2024/2025","14.204,00 €",,"Asociación cultural y por el desarrollo 
democrático Habla Gijón",,"Desde la adjudicación 
hasta el 30 de junio de 
2025.",,
,"Adaptación al método de lectura fácil del documento ""Estrategia 
para la mejora de la inclusión educativa del alumnado con NEE-
TEA""","2.309,89 €",,"Asociación de Entidades Plena Inclusión 
Asturias",,"Un mes desde el día 
siguiente a su 
adjudicación (13 de 
febrero de 2025)",,
,"Servicio de diseño, coordinación y organización del Congreso 
""Avanzando en el refuerzo de las competencias lectora y 
matemática""","7.665,35 €",,Azul congresos S.L.,,"Desde la adjudicación 
hasta el 16 de mayo de 
2025.",,
,"PROYECTO ASCENSOR CIFP CERDEÑO, OVIEDO","6.642,90 €",,"BALDOARQ, S.L.",,2 MESES,,
,"REDACCIÓN PROYECTO SUSTITUCIÓN CUBIERTA 
FIBROCEMENTO IES CONCEJO TINEO","14.399,00 €",,BENIGNO GÓMEZ LÓPEZ,,2 MESES,,
,"DEO Y CSS ASEOS CP SANTIAGO APÓSTOL, MIERES","4.464,13 €",,CARLOS DAVID TRANCÓN MARTÍNEZ,,4 MESES,,
,"CSS SANEAMIENTO ASEOS IES JOVELLANOS, GIJÓN","943,80 €",,CARLOTA SEOANE GONZÁLEZ,,2 MESES,,
,"CSS OBRAS CARPINTERÍA EXTERIOR CP EL PLAGANÓN, SEVARES 
- PILOÑA","592,90 €",,CELESTINO PABLO ÁLVAREZ GARCÍA,,2 MESES,,
,"Suministro de juegos y juguetes para la E.I. de Siero ""Los 
Polesinos""","1.917,96 €",,"CIENFUEGOS Y CANTELI EQUIPAMIENTO 
2016, SL",,20 días hábiles,,
,"Suministro de menaje para la E.I de Siero ""Los Polesinos""","1.644,57 €",,"CLARÍN LIBRERÍA Y PAPELERÍA, S.L",,20 días hábiles,,
,"Suministro de electrodomésticos para la E.I. de Siero “Los 
Polesinos”","1.896,87 €",,"CLARÍN LIBRERÍA Y PAPELERÍA, S.L.",,20 días hábiles,,
,"Suministro para la adquisición de 600 tarjetas identificativas con 
cordón para cada uno de los miembros y colaboradores de 
tribunales de oposición 2025, Enseñanza Secundaria y otras 
especialidades","188,76 €",,"COMERCIAL MANUEL URONES, S.L.",,1 día,,
,SUMINISTRO LIBROS DE ÓRDENES E INCIDENCIAS,"3.932,50 €",,"COMERCIAL MANUEL URONES, S.L.",,1 MES,,
,"OBRA SANEAMIENTO ASEOS IES JOVELLANOS, GIJÓN","46.350,00 €",,"CONSTRUCCIONES BALUIS, S.L.",,2 MESES,,
,"OBRA SUSTITUCIÓN CARPINTERÍA EXTERIOR CP EL PLAGANÓN, 
SEVARES (PILOÑA)","30.951,80 €",,CONTRATAS ELCE,,2 MESES,,
,"Suministro de mobiliario para la E.I. de Siero ""Los Polesinos""","3.044,14 €",,"DISTRIBUCIONES CIMADEVILLA, S.L",,20 días hábiles,,
,"Suministro de complementos de mobiliario para la E.I. de Siero 
""Polesinos""","786,16 €",,"DISTRIBUCIONES CIMADEVILLA, S.L",,20 días hábiles,,
,"Suministro material didáctico de psicomotricidad para la E.I de 
Siero ""Los Polesinos""","675,19 €",,"DISTRIBUCIONES CIMADEVILLA, S.L",,20 días hábiles,,
,"CSS Y ATDO CP VILLAFRÍA, OVIEDO Y CP CELESTINO MONTOTO, 
SIERO","7.982,60 €",,EFRÉN ROZA CASCALLANA,,3 MESES,,
,"ATDO Y CSS CAMBIO PARCIAL CARPINTERÍA CEE SANTULLANO, 
MIERES","1.149,50 €",,EFRÉN ROZA CASCALLANA,,3 MESES,,
,"PROYECTO BÁSICO Y EJECUCIÓN MEJORAS CP VIRGEN DE LAS 
MAREAS, AVILÉS","3.630,00 €",,EMILIO JOSÉ SUÁREZ PÉREZ,,3 SEMANAS,,
,"PROYECTO BÁSICO Y EJEC. Y ESTUDIO SEGURIDAD Y SALUD 
REFORMA ZONA ADMINISTRATIVA EN EL CP JESÚS ÁLVAREZ 
VALDÉS, LA CARIDAD (EL FRANCO)","12.637,24 €",,ESTELA ARBESÚ ANDRÉS,,2 MESES,,
,ASIST. TÉCNICA VARIOS PROYECTOS TEXTILES,"10.890,00 €",,F. JAVIER REBOLLO ÁLVAREZ,,2 MESES,,
,"Servicios de alojamiento de cuatro (4) miembros de los 
tribunales que pertenecen a otras Comunidades Autónomas, 
durante las pruebas de selección a celebrar en el año 2025 de 
Enseñanza Secundaria y otras especialidades","6.038,00 €",,HOTEL SILKEN CIUDAD DE GIJÓN,,11 días,,
,"Suministro para la adquisición de 226.077 folios impresos para 
la utilización durante las pruebas de selección a celebrar en el 
año 2025, de Enseñanza Secundaria y otras especialidades.","5.262,29 €",,"IMPRIMIMOS, S.L.",,3 días,,
,"Servicio de organización y clasificación de los temarios y los 
folios por plicas individuales para la celebración los días 21 y 28 
de junio de 2025 de las pruebas de selección a celebrar en el 
año 2025 de Enseñanza Secundaria y otras especialidades","6.691,30 €",,"IMPRIMIMOS, S.L.",,2 días,,
,"ATDO Y CSS DURANTE OBRAS AMPLIACIÓN CP SABUGO, AVILES","15.246,00 €",,JOSÉ BRETÓN FERNANDEZ,,9 MESES,,
,"PROYECTO BÁSICO Y DE EJECUCIÓN Y CSS DE REPARACIÓN 
CUBIERTA Y CIERRE PARCELA CRA VILLANUEVA DE OSCOS","4.598,00 €",,LUCÍA RICO ÁLVAREZ,,1 MES,,
,"REDACCIÓN PROYECTO B.EJEC. Y ESTUDIO SEGURIDAD Y SALUD 
RELATIVO ADECUACIÓN ACCESO COMUNICACIONES 
VERTICALES CEE LATORES, OVIEDO","14.399,00 €",,MACARIO LUIS GONZÁLEZ ASTORGA,,60 DÍAS NATURALES,,
,"PROYECTO SUSTITUCIÓN CUBIERTA PABELLÓN DEPORTIVO Y 
ANEXOS CP CAMPOAMOR, NAVIA","7.724,90 €",,MARÍA EDEL CASANUEVA OVIES,,2 MESES,,
,"ATDO Y CSS REFORMA Y ADECUACIÓN CP VIRGEN DE LAS 
MAREAS, AVILÉS","1.633,50 €",,MIGUEL BLANCO GONZÁLEZ,,6 SEMANAS,,
,"Suministro 300 carpetas cartulina personalizadas Consejera 
Educación","907,50 €",,Milenium Preimpresión S.L,,"Finalizado en el momento 
del suministro",,
,"OBRA SUSTITUCIÓN SUELO PLANTA BAJA CP ASTURAMÉRICA, 
CUDILLERO","15.878,83 €",,"PAVIMENTOS ALFREDO, S.L.",,3 SEMANAS,,
,"REVISIÓN Y ACTUALIZACIÓN PROYECTO CP LA ERÍA, LUGONES 
(SIERO)","12.886,50 €",,"PEDRO QUERO ARQUITECTOS, S.L.P.",,1 MES,,
,"REDACCIÓN PROYECTO BÁSICO Y EJEC., EST SEG Y SALUD Y CSS 
REPARACIÓN CUBIERTA CPEB CERREDO, DEGAÑA","3.630,00 €",,"QNK ARQUITECTURA, S.L.P.",,1 MES,,
,"CSS RESTAURACIÓN VIDRIERAS IES DOCTOR FLEMING, OVIEDO","822,80 €",,SANTIAGO J. RODRÍGUEZ TRÉ,,3 MESES,,
,"ATDO Y CSS ACCESIBILIDAD ASEO Y RAMPA IES LEOPOLDO ALAS 
CLARÍN, OVIEDO","1.798,06 €",,SANTIAGO J. RODRÍGUEZ TRÉ,,2 MESES,,
,"Servicio de transporte desde determinadas sedes de oposición 
al campus universitario de Gijón del material necesario 
custodiado por los presidentes de los tribunales para la 
celebración de las pruebas de selección a celebrar en el año 
2025 de Enseñanza Secundaria y otras especialidades","726,00 €",,"TRANSPORTES URGENTES DEL POLÍGONO DE 
SILVOTA, S.L.",,1 dia,,
,"Servicio de transporte desde determinadas sedes de oposición 
al campus universitario de Gijón del material necesario 
custodiado por los presidentes de los tribunales para la 
celebración el día 28 de junio de 2025 de la parte A de la 
primera prueba de las pruebas de selección de Enseñanza 
Secundaria y otras especialidades","726,00 €",,"TRANSPORTES URGENTES DEL 
 POLÍGONO DE SILVOTA, S.L.",,1 día,,
,COLOCACIÓN VENTANALES PVC CRA SAN TIRSO DE ABRES,"11.250,97 €",,"WINDOWS AND LEDS, S.A.L.",,15 DÍAS,,
