NÚMERO IDENTIFICATIVO DEL CONTRATO,OBJETO,IMPORTE CON IVA,IMPORTE SIN IVA,ADJUDICATARIO,NIF ADJUDICATARIO,DURACIÓN,TIPO,METADATA
CONP/2023/5525,"REPARACIÓN DE LA GOTERA QUE ESTÁ IMPIDIENDO EL USO DEL 
LOCAL AFECTADO, SITUADO EN LA CALLE ZUVILLAGA 7","10.672,20",,EDIFICACIONES ASTURIANAS DEL NORTE S.L,B33494071,,ECONOMICO ADMINISTRATIVO,
CONP/2023/5526,"Servicio de la gestion profesional para la renovacion de las marcas 
concedidas a este organismo autonomo","2.097,01",,"CONSULPI
PROPIEDAD INDUSTRIAL, S.L.",B66448549,,ECONOMICO ADMINISTRATIVO,
CONP/2023/7092,"Servicio de reparación del vehículo oficial del Servicio Público de 
Empleo del Principado de Asturias furgoneta Citroen Berlingo","349,37",,REGUERO AUTOMOCIÓN,B33382946,,ECONOMICO ADMINISTRATIVO,
CONP/2023/6305,"SUMINISTRO DE 2 KIT DE RODILLOS EPSON PARA EL ESCÁNER 
UBICADO EN LA SEDE DE SEPEPA","107,69",,MANUEL URONES,B33298738,,ECONOMICO ADMINISTRATIVO,
SIL 23/25 CONP/2023/6592,Tóner,"236,65",,COMERCIAL HIDALGO ALONSO SL,B33114695,,INTERMEDIACIÓN LABORAL,
SIL 23/26 CONP/2023/6010,Material de electricidad,"3.630,00",,"ELECTROAVILÉS, S.A.",A33047242,,INTERMEDIACIÓN LABORAL,
SIL 23/27 CONP/2023/5965,Subsanación defectos instalación eléctrica,"1.760,07",,INSTALACIONES ELECTRICAS MENDEZ,E74135252,,INTERMEDIACIÓN LABORAL,
SIL 23/28 CONP/2023/6476,Sillas ergonómicas,"409,10",,"CLARIN LIBRERIA Y PAPELERIA, S.L.",B74016932,,INTERMEDIACIÓN LABORAL,
SIL 23/29 CONP/2023/6512,Instalación de falso techo y rampa de acceso,"17.551,05",,"SIERENSE D OBRAS, S.L",B74417064,,INTERMEDIACIÓN LABORAL,
SIL 23/31 CONP/2023/8714,Material de oficina,"499,62",,"COMERCIAL MANUEL URONES, S.L.",B33298738,,INTERMEDIACIÓN LABORAL,
SIL 23/32 CONP/2023/8730,Llaves seguridad,"60,21",,"RABA CIERRES ELECTRICOS, S.A.",A33648114,,INTERMEDIACIÓN LABORAL,
SIL 23/33 CONP/2023/8781,Papel,"326,70",,"CLARIN LIBRERIA Y PAPELERIA, S.L.",B74016932,,INTERMEDIACIÓN LABORAL,
SIL 23/34 CONP/2023/8782,Tóner,"75,69",,SUMINISTROS INTEGRALES GRANDA XXI SLL,B74328196,,INTERMEDIACIÓN LABORAL,
SIL 23/35 CONP/2023/8786,Papel,"657,03",,SUMINISTROS INTEGRALES GRANDA XXI SLL,B74328196,,INTERMEDIACIÓN LABORAL,
SIL 23/36 CONP/2023/6824,Tarjetas de visita,"21,78",,IMPRENTA NOVAL SL,B33440595,,INTERMEDIACIÓN LABORAL,
SIL 23/37 CONP/2023/6867,Papel,"32,25",,"COMERCIAL MANUEL URONES, S.L.",B33298738,,INTERMEDIACIÓN LABORAL,
SIL 23/38 CONP/2023/8789,Desatasco WC,"254,10",,"INSTALACIONES Y REFORMAS JOCABA, S.L.",B33558172,,INTERMEDIACIÓN LABORAL,
SIL 23/39 CONP/2023/8814,Tóner,"581,65",,"COMERCIAL MANUEL URONES, S.L.",B33298738,,INTERMEDIACIÓN LABORAL,
