NÚMERO IDENTIFICATIVO DEL CONTRATO,OBJETO,IMPORTE CON IVA,IMPORTE SIN IVA,ADJUDICATARIO,NIF ADJUDICATARIO,DURACIÓN,TIPO,METADATA
,Suministro de 5 equipos de crioterapia de Nitrógeno líquido para distintos centros de salud del área sanitaria VIII.,"5.263,50 €",,"NIPPON GASES ESPAÑA, SLU",,3 meses,SUMINISTRO,
,Suministro de 23 mesillas con atril y sistema antivuelco para las habitaciones de pacientes del Hospital Valle del Nalón,"18.145,16 €",,"SUMINISTROS MÉDICO-QUIRÚRGICOS, S.A",,2 meses,SUMINISTRO,
,Suministro de 5 básculas con tallímetro para distintos centros de Atención Primaria del Área Sanitaria VIII,"2.541,00 €",,"GALMEDICA, S.L.",,1 mes,SUMINISTRO,
,Suministro de 15 taquillas individuales de vestuario para distintos centros de Atención Primaria del Área Sanitaria VIII.,"1.691,40 €",,"OVIDIO SUÁREZ DISTRIBUCIONES, S.L.",,1 mes,SUMINISTRO,
,Suministro de 5 lámparas de exploración para distintos centros de Atención Primaria del Área Sanitaria VIII,"651,95 €",,"OVIDIO SUÁREZ DISTRIBUCIONES, S.L.",,3 meses,SUMINISTRO,
,Suministro de 75 sillas escritorio de oficina para distintos centros de Atención Primaria del Área Sanitaria VIII del SESPA,"18.020,23 €",,"SUMINFOR DISEÑO E IMAGEN, S.L.",,2 meses,SUMINISTRO,
,Suministro de una lámpara de infrarrojos de pared para el Servicio de Fisioterapia del Centro de Salud de Sama de Langreo - Área Sanitaria VIII,"254,10 €",,"BOLD TECHNOLOGIES LEADING ESPAÑA, S.L.",,2 meses,SUMINISTRO,
,,Suministro de 5 lámparas de infrarrojos rodables para los Servicios de Fisioterapia del Hospital Valle del Nalón y de los Centros de Salud de Atención Primaria de Pola de Laviana y El Entrego,,,,2 meses,SUMINISTRO,
,Suministro de 50 sillas de confidente para distintos centros de Atención Primaria del Área Sanitaria VIII del SESPA,"5.142,50 €",,"SUMINFOR DISEÑO E IMAGEN, S.L.",,2 meses,SUMINISTRO,
,,Suministro de 25 armarios metálicos con puertas de persiana correderas para diferentes Centros de Atención Primaria del Área Sanitaria VIII del Servicio de Salud del Principado de Asturias,,,,2 meses,SUMINISTRO,
,Suministro de una Termodesinfectadora para la planta de hospitalización 3A del Hospital Valle del Nalón,"10.461,66 €",,"SUMINISTROS MÉDICO-QUIRÚRGICOS, S.A",,2 meses,SUMINISTRO,
,Suministro 4 televisores con soporte de suelo para distintos centros de Atención Primaria del Área Sanitaria VIII,"3.073,40 €",,"SUMINFOR DISEÑO E IMAGEN, S.L.",,2 meses,SUMINISTRO,
,Suministro de 28 armarios para las habitaciones de pacientes del Hospital Valle del Nalón,"13.145,44 €",,"INDUSTRIAS HIDRÁULICAS PARDO, S.L.",,2 meses,SUMINISTRO,
,Suministro de diverso mobiliario para el Área de Salud Mental del Hospital Valle del Nalón,"18.099,63 €",,"SUMINFOR DISEÑO E IMAGEN, S.L.",,2 meses,SUMINISTRO,
,Suministro de 6 sillones de tratamiento para el Área de Gestión Clínica de Urgencias del Hospital Valle del Nalón - Área Sanitaria VIII del SESPA,"16.581,84 €",,"SUMINISTROS MÉDICO-QUIRÚRGICOS, S.A",,1 mes,SUMINISTRO,
,Suministro de una lámpara de fototerapia para el Área de Gestión Clínica de Pediatría del Hospital Valle del Nalón,"7.205,55 €",,"PALEX MEDICAL, S.A.",,1 mes,SUMINISTRO,
,Suministro de paneles separadores de ambiente y privacidad para el Área de Salud Mentel del Hospital Valle del Nalón,"899,03 €",,"SUMINFOR DISEÑO E IMAGEN, S.L.",,1 mes,SUMINISTRO,
,Suministro de una lavadora-desinfectadora de instrumental para el Servicio de Esterilización del Hospital Valle del Nalón,DESIERTO,,,,,,
,,"Suministro de armarios para almacenamiento de medicamentos en el Servicio de Farmacia del Hospital Valle del Nalón - Área Sanitaria VIII del SESPA.
18.089,50 € GARRIC MEDICA, SL",,,,1 mes,SUMINISTRO,
,Suministro de un respirador/ventilador no invasivo con destino al Área de Urgencias del Hospital Valle del Nalón,"12.616,02 €",,"DEXTRO MÉDICA, S.L.",,1 mes,SUMINISTRO,
,,"suministro de 2 televisores con soporte a suelo para el Servicio de Docencia y con porte a pared para el Servicio de Salud ental, del Área Sanitaria VIII del SESPA
1.537,91 € SUMINFOR DISEÑO E IMAGEN, S.L.",,,,1 mes,SUMINISTRO,
,Suministro de un muñeco simulador de enseñanza para el Área Sanitaria VIII del SESPA,"18.089,50 €",,"LAERDAL ESPAÑA, S.L.",,15 días,SUMINISTRO,
,Suministro de diverso material para sala de docencia del Hospital Valle del Nalón,"8.237,68 €",,"LAERDAL ESPAÑA, S.L.",,10 días,SUMINISTRO,
,Suministro de una camilla de exploración ginecológica para una consulta de Ginecología del Hospital Valle del Nalón,"2.613,60 €",,"SUMINISTROS MÉDICO-QUIRÚRGICOS, S.A",,10 días,SUMINISTRO,
,Suministro de 6 pulsioxímetros para distintos Centros de Atención Primaria del Área Sanitaria VIII,"1.882,81 €",,"CENTRO DE MATERIAL SANITARIO, S.A.",,10 días,SUMINISTRO,
