NÚMERO IDENTIFICATIVO DEL CONTRATO,OBJETO,IMPORTE CON IVA,IMPORTE SIN IVA,ADJUDICATARIO,NIF ADJUDICATARIO,DURACIÓN,TIPO,METADATA
,"Reparación de equipo de 
ultrasonidos del Sº de 
Rehabilitación","1.254,77 €",,"AGENOR 
Mantenimientos 
S.A.",,15 días,SERVICIOS,
,"Lote 1: Suministro de una 
báscula portátil y una escalera","51,55 €",,ASTURPESO S.L.,,15 días,SUMINISTROS,
,"Suministro de transpaleta y 
estanterías metálicas para 
Atención Primaria del Área 
Sanitaria VII del Servicio de 
Salud del Principado de Asturias","1.011,98 €",,ASTURPESO S.L.,,15 días,SUMINISTROS,
,"Suministro de distintos carros 
para el Hospital Vital Álvarez 
Buylla del Área Sanitaria VII del 
Servicio de Salud del Principado 
de Asturias","3.333,84 €",,"ASVAMEDIC 
S.L.U.",,15 días,SUMINISTROS,
,"Suministro de estores para 
distintos Centros Sanitarios del 
Área Sanitaria VII","2.565,20 €",,Blonda Interiores,,15 días,SUMINISTROS,
,"Suministro de estores opacos 
para distintos centros de 
Atención Primaria pertenecientes 
al Área Sanitaria VII","1.161,60 €",,Blonda Interiores,,15 días,SUMINISTROS,
,"Suministro de Estores para 
distintos Servicios del Hospital 
Vital Álvarez Buylla 
pertenecientes al Área VII del 
Servicio de Salud del Principado 
de Asturias","1.155,55 €",,Blonda Interiores,,15 días,SUMINISTROS,
,Sustitución mesetas Mieres Sur,"4,365,59€",,"ByM 
Mantenimiento y 
Reformas",,30 días,OBRAS,
,Adecuación consulta CS Moreda,"2,116,29€",,"ByM 
Mantenimiento y 
Reformas",,30 días,OBRAS,
,Adecuación en CP Ablaña,"4.337,85 €",,"ByM 
Mantenimiento y 
Reformas",,15 días,OBRAS,
,"Adecuación de consultas para la 
implantación de un Centro de 
Alta Resolución de Urgencias de 
Atención Primaria en el C.S. de 
Mieres Sur perteneciente al Área 
Sanitaria VII","5.072,32 €",,"ByM 
Mantenimiento y 
Reformas",,15 días,OBRAS,
,"Adecuación de un aseo adaptado 
para personas con movilidad 
reducida en el Consultorio 
Médico de Santullano 
perteneciente al Área Sanitaria 
VII del Servicio de Salud del 
Principado de Asturias","6.727,60 €",,"ByM 
Mantenimiento y 
Reformas",,15 días,OBRAS,
,"Adecuación y pintura de paredes 
en distintos Centros Sanitarios 
de Atención primaria del Área 
Sanitaria VII del Servicio de 
Salud del Principado de Asturias","14.969,52 €",,"ByM 
Mantenimiento y 
Reformas",,15 días,OBRAS,
,"Adecuación en el Centro 
Periférico de Urbiés 
perteneciente al Área Sanitaria 
VII del Servicio de Salud del 
Principado de Asturias","3.045,57 €",,"ByM 
Mantenimiento y 
Reformas",,15 días,OBRAS,
,"Suministro de básculas tallímetro 
para distintos centros de 
Atención Primaria pertenecientes 
al Área Sanitaria VII","6.779,03 €",,"CEMASA, Centro 
Material Sanitario 
S.A.",,15 días,SUMINISTROS,
,"Suministro de básculas 
pesabebés para distintos centros 
de Atención Primaria 
pertenecientes al Área Sanitaria 
VII","1.339,47 €",,"CEMASA, Centro 
Material Sanitario 
S.A.",,15 días,SUMINISTROS,
,"Suministro de equipamiento 
sanitario auxiliar para el HVAB 
del Área Sanitaria VII del Servicio 
de Salud del Principado de 
Asturias LOTE 3: BÁSCULA 
CON TALLÍMETRO","3.121,80 €",,"CEMASA, Centro 
Material Sanitario 
S.A.",,15 días,SUMINISTROS,
,"Suministro de Lámparas lupa 
para distintos Centros Sanitarios 
del Área Sanitaria VII","1.474,99 €",,"CHICON 
MEDICAL S.L.",,15 días,SUMINISTROS,
,"Suministro de equipamiento 
sanitario auxiliar para el HVAB 
del Área Sanitaria VII del Servicio 
de Salud del Principado de 
Asturias LOTE 2: LÁMPARA 
LUPA","513,04 €",,"CHICON 
MEDICAL S.L.",,15 días,SUMINISTROS,
,"Suministro de mobiliario de 
oficina para distintos Centros 
Sanitarios del Área Sanitaria VII","16.443,90 €",,"COMERCIAL 
MANUEL 
URONES S.L.",,15 días,SUMINISTROS,
,"Suministro de un Flujómetro para 
el Servicio de Urología del HVAB","4.477,00 €",,"Creo Medical, 
S.L.U.",,15 días,SUMINISTROS,
,"Suministro de Equipos 
multifunción para distintos 
Centros Sanitarios del Área 
Sanitaria VII","1.554,00 €",,"D.A.C Informática 
S.L.",,15 días,SUMINISTROS,
,Equipos multifunción,"1.730,90 €",,DAC Informática,,15 días,SUMINISTROS,
,"Lote 3: Suministro de un equipo 
de reproducción de sonido","105,00 €",,"DAC Informática 
S.L",,15 días,SUMINISTROS,
,"Suministro de Maletín de 
Urgencias para distintos Centros 
Sanitarios del Área Sanitaria VII","4.501,20 €",,"DANIEL LOMBAS 
S.L.",,15 días,SUMINISTROS,
,"Suministro de dos lámparas de 
polimerización","2.153,80 €",,"Dental Iberica 
2008 S.L.",,15 días,SUMINISTROS,
,Neveras Banco de Sangre,"9.628,82 €",,DISMED S.A.,,15 días,SUMINISTROS,
,"Suministro de una telemetría 
inalámbrica para el Servicio de 
Urología del HVAB","9.220,20 €",,"Hospital Hispania, 
S.L.",,15 días,SUMINISTROS,
,"Reparación de terminal de motor 
de Sierras del Motor de 
SYNTHES del Hospital Vital 
Álvarez Buylla perteneciente al 
Área Sanitaria VII del Servicio de 
Salud el Principado de Asturias","771,07 €",,"Johnson & 
Johnson S.A.",,15 días,SERVICIOS,
,"Reparación puerta automática 
C.S Mieres Sur","7.822,15 €",,"KONE Elevadores 
S.A,",,15 días,SERVICIOS,
,"Reparación del portón del garafe 
del C.S. Mieres Sur del Área 
Sanitaria VII del Servicio de 
Salud del Principado de Asturias","1.936,00 €",,"KONE Elevadores 
S.A.",,15 días,SERVICIOS,
